gene_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
MSTRG.36932,0,0,35,0,0,0
MSTRG.36933,0,17,0,0,0,0
MSTRG.36934,0,0,8,0,0,0
MSTRG.36935,0,9,0,0,0,0
MSTRG.36937,0,22,0,106,71,24
MSTRG.36939,0,17,0,0,0,0
MSTRG.36941,0,0,42,14,8,2
MSTRG.36944,0,12,10,3,0,2
MSTRG.36945,0,16,5,3,4,0
MSTRG.36950,0,14,0,0,0,0
gene-QOZ80_7AG0562880,0,0,0,0,0,0
gene-QOZ80_7AG0562900,0,0,0,0,0,0
MSTRG.36957,0,0,0,51,24,25
gene-QOZ80_7AG0563080,0,0,0,0,0,0
gene-QOZ80_7AG0563100,0,0,0,260,107,28
gene-QOZ80_7AG0563120,0,0,0,0,0,0
gene-QOZ80_7AG0563130,0,0,0,0,0,0
gene-QOZ80_7AG0563140,0,0,0,2,1,0
gene-QOZ80_7AG0563150,0,0,0,0,0,0
gene-QOZ80_7AG0563160,0,0,0,2,3,0
gene-QOZ80_7AG0563210,0,0,0,0,0,0
gene-QOZ80_7AG0563270,0,0,0,0,0,0
gene-QOZ80_7AG0563380,0,0,0,0,0,0
gene-QOZ80_7AG0563390,0,0,0,0,0,0
gene-QOZ80_7AG0563410,0,0,0,0,0,0
gene-QOZ80_7AG0563430,0,0,0,53,76,18
gene-QOZ80_7AG0563520,0,0,0,0,0,0
gene-QOZ80_7AG0563530,0,0,0,0,0,0
MSTRG.36989,0,0,11,141,124,16
gene-QOZ80_7AG0563580,0,0,0,0,0,0
MSTRG.36993,0,20,0,7,3,0
MSTRG.36994,0,15,18,0,0,0
MSTRG.36998,0,15,0,0,0,0
gene-QOZ80_7AG0563680,0,0,0,0,0,0
MSTRG.37000,0,23,1,3,7,2
gene-QOZ80_7AG0563700,0,0,6,0,0,2
gene-QOZ80_7AG0563720,0,6,5,8,10,0
gene-QOZ80_7AG0563750,0,0,0,0,0,0
gene-QOZ80_7AG0563780,0,0,0,0,0,0
gene-QOZ80_7AG0563790,0,0,0,0,0,0
gene-QOZ80_7AG0563810,0,0,0,0,0,0
gene-QOZ80_7AG0563890,0,0,0,0,0,0
MSTRG.37003,0,15,0,0,0,0
gene-QOZ80_7AG0563920,0,0,0,0,1,0
MSTRG.37009,0,46,6,10,19,22
MSTRG.37010,0,12,0,4,7,4
MSTRG.37012,0,0,0,0,0,0
MSTRG.37013,0,19,2,14,7,15
MSTRG.37014,0,18,15,6,19,9
MSTRG.37020,0,12,0,0,0,0
gene-QOZ80_7AG0564050,0,0,0,0,10,0
MSTRG.37024,0,12,18,0,0,0
gene-QOZ80_7AG0564170,0,0,0,0,0,0
MSTRG.37031,0,13,0,4,0,0
gene-QOZ80_7AG0564260,0,0,0,6,3,0
MSTRG.37032,0,0,2,17,6,10
gene-QOZ80_7AG0564300,0,0,12,0,0,0
MSTRG.37036,0,2,14,1,0,5
MSTRG.37037,0,15,13,0,0,0
MSTRG.37038,0,0,11,0,0,0
MSTRG.37039,0,10,0,24,37,14
gene-QOZ80_7AG0564430,0,0,0,0,0,0
gene-QOZ80_7AG0564440,0,0,0,0,3,0
MSTRG.37046,0,0,0,1,2,0
gene-QOZ80_7AG0564470,0,0,0,0,0,0
gene-QOZ80_7AG0564480,0,0,1,0,0,0
gene-QOZ80_7AG0564490,0,0,0,2,0,0
gene-QOZ80_7AG0564500,0,0,0,0,0,0
gene-QOZ80_7AG0564510,0,0,0,0,0,0
gene-QOZ80_7AG0564520,0,0,0,0,0,0
gene-QOZ80_7AG0564560,0,0,0,0,0,0
gene-QOZ80_7AG0564710,0,0,0,0,0,0
MSTRG.37062,0,5,20,79,68,28
gene-QOZ80_7AG0564860,0,0,0,0,0,0
gene-QOZ80_7AG0564940,0,4,0,22,23,26
gene-QOZ80_7AG0565010,0,0,0,0,0,0
gene-QOZ80_7AG0565060,0,0,0,0,0,0
MSTRG.37079,0,0,0,1,1,0
MSTRG.37081,0,0,0,1,1,0
gene-QOZ80_7AG0565110,0,0,0,0,10,0
gene-QOZ80_7AG0565150,0,0,0,0,7,0
gene-QOZ80_7AG0565200,0,0,0,0,0,0
MSTRG.37086,0,7,0,0,1,2
gene-QOZ80_7AG0565210,0,0,0,0,0,0
gene-QOZ80_7AG0565250,0,0,0,0,0,0
gene-QOZ80_7AG0565290,0,0,0,0,0,0
MSTRG.37090,0,8,0,0,0,0
gene-QOZ80_7AG0565300,0,0,0,0,0,0
MSTRG.37092,0,15,0,0,0,0
gene-QOZ80_7AG0565360,0,0,0,0,0,0
gene-QOZ80_7AG0565450,0,2,12,0,0,0
gene-QOZ80_7AG0565460,0,0,0,0,0,0
gene-QOZ80_7AG0565470,0,0,0,0,0,0
gene-QOZ80_7AG0565490,0,0,0,3,0,3
gene-QOZ80_7AG0565510,0,0,0,0,0,0
gene-QOZ80_7AG0565530,0,0,0,0,0,0
MSTRG.37107,0,5,12,83,55,54
MSTRG.37108,0,0,0,22,28,19
gene-QOZ80_7AG0565630,0,0,5,6,3,0
MSTRG.37113,0,0,0,105,91,31
MSTRG.37116,0,16,4,4,3,3
gene-QOZ80_7AG0565690,0,0,0,0,0,0
gene-QOZ80_7AG0565790,0,0,0,0,0,0
MSTRG.37121,0,9,0,4,1,4
gene-QOZ80_7AG0566010,0,0,0,51,29,2
gene-QOZ80_7AG0566020,0,0,0,6,0,0
MSTRG.37139,0,8,0,0,0,0
gene-QOZ80_7AG0566090,0,0,0,0,0,0
gene-QOZ80_7AG0566140,0,0,0,0,0,0
gene-QOZ80_7AG0566190,0,0,0,0,0,0
gene-QOZ80_7AG0566220,0,0,0,0,0,0
gene-QOZ80_7AG0566230,0,0,0,0,0,0
gene-QOZ80_7AG0566240,0,0,0,0,0,0
MSTRG.37149,0,0,0,47,11,10
MSTRG.37150,0,29,11,0,0,0
MSTRG.37151,0,11,0,0,0,0
gene-QOZ80_7AG0566370,0,0,0,0,0,0
MSTRG.37156,0,13,0,32,43,14
gene-QOZ80_7AG0566420,0,0,0,0,0,0
gene-QOZ80_7AG0566430,0,0,0,0,0,0
gene-QOZ80_7AG0566440,0,0,0,0,0,0
gene-QOZ80_7AG0566470,0,0,0,0,0,0
gene-QOZ80_7AG0566490,0,0,0,0,0,0
gene-QOZ80_7AG0566570,0,0,0,0,0,0
gene-QOZ80_7AG0566630,0,0,0,0,0,0
gene-QOZ80_7AG0566640,0,0,0,0,0,0
MSTRG.37172,0,19,0,0,0,0
MSTRG.37174,0,18,20,27,47,16
gene-QOZ80_7AG0566740,0,0,0,0,0,0
gene-QOZ80_7AG0566760,0,0,0,0,0,0
gene-QOZ80_7AG0566770,0,0,0,0,0,0
gene-QOZ80_7AG0566780,0,0,0,0,0,0
MSTRG.37182,0,12,4,0,0,0
MSTRG.37184,0,9,4,2,0,0
MSTRG.37189,0,14,6,2,0,0
gene-QOZ80_7AG0566890,0,0,0,17,9,13
gene-QOZ80_7AG0566950,0,0,2,0,0,0
gene-QOZ80_7AG0566960,0,0,0,0,0,0
MSTRG.37197,0,0,0,76,83,34
MSTRG.37199,0,0,0,14,0,8
MSTRG.37200,0,11,1,0,2,0
gene-QOZ80_7AG0567050,0,0,0,13,15,7
gene-QOZ80_7AG0567060,0,0,0,0,3,0
gene-QOZ80_7AG0567110,0,0,0,0,0,0
gene-QOZ80_7AG0567120,0,0,0,0,0,0
gene-QOZ80_7AG0567130,0,0,5,4,0,0
gene-QOZ80_7AG0567160,0,0,0,0,0,0
gene-QOZ80_7AG0567180,0,0,0,9,6,2
MSTRG.37207,0,0,8,4,2,1
MSTRG.37208,0,16,0,0,0,2
MSTRG.37209,0,22,0,1,2,0
gene-QOZ80_7AG0567200,0,0,0,0,0,0
gene-QOZ80_7AG0567230,0,0,0,0,0,0
MSTRG.37217,0,9,0,9,2,2
MSTRG.37218,0,0,7,17,8,4
gene-QOZ80_7AG0567280,0,0,0,0,0,0
gene-QOZ80_7AG0567320,0,0,0,0,0,0
MSTRG.37224,0,33,5,11,18,14
MSTRG.37228,0,0,8,46,44,11
gene-QOZ80_7AG0567380,0,0,0,0,0,0
gene-QOZ80_7AG0567390,0,0,0,0,0,0
gene-QOZ80_7AG0567430,0,0,0,0,0,0
gene-QOZ80_7AG0567460,0,0,0,0,0,0
gene-QOZ80_7AG0567490,0,0,0,0,0,0
MSTRG.37236,0,16,0,1,3,3
MSTRG.37237,0,0,5,13,18,9
gene-QOZ80_7AG0567570,0,0,0,0,0,0
gene-QOZ80_7AG0567620,0,0,0,2,2,2
gene-QOZ80_7AG0567640,0,0,0,6,0,0
gene-QOZ80_7AG0567660,0,0,0,0,2,0
gene-QOZ80_7AG0567680,0,0,0,0,0,0
gene-QOZ80_7AG0567690,0,0,0,0,0,0
gene-QOZ80_7AG0567710,0,0,0,3,0,2
gene-QOZ80_7AG0567720,0,0,0,0,0,0
gene-QOZ80_7AG0567760,0,5,0,36,19,15
MSTRG.37240,0,0,10,0,0,0
gene-QOZ80_7AG0567960,0,0,0,4,3,3
gene-QOZ80_7AG0568080,0,0,0,0,0,0
gene-QOZ80_7AG0568090,0,0,0,0,0,0
gene-QOZ80_7AG0568140,0,0,0,0,0,0
gene-QOZ80_7AG0568200,0,0,0,0,0,0
gene-QOZ80_7AG0568230,0,0,0,0,0,0
gene-QOZ80_7AG0568280,0,0,0,0,0,0
gene-QOZ80_7AG0568290,0,0,6,15,14,2
gene-QOZ80_7AG0568360,0,0,0,3,2,2
gene-QOZ80_7AG0568420,0,0,0,0,0,0
gene-QOZ80_7AG0568490,0,0,3,38,37,9
MSTRG.37292,0,0,11,0,0,0
gene-QOZ80_7AG0568530,0,0,0,0,2,0
gene-QOZ80_7AG0568600,0,0,3,0,0,0
gene-QOZ80_7AG0568610,0,0,0,0,0,0
gene-QOZ80_7AG0568620,0,0,0,0,0,0
gene-QOZ80_7AG0568680,0,0,0,0,0,0
MSTRG.37303,0,0,0,9,14,7
gene-QOZ80_7AG0568760,0,0,0,0,0,0
gene-QOZ80_7AG0568770,0,0,0,0,0,0
gene-QOZ80_7AG0568780,0,0,0,0,0,0
gene-QOZ80_7AG0568790,0,0,0,0,0,0
gene-QOZ80_7AG0568820,0,0,0,0,0,0
gene-QOZ80_7AG0568910,0,0,0,0,0,0
gene-QOZ80_7AG0568920,0,23,5,27,19,25
gene-QOZ80_7AG0568940,0,0,0,0,0,0
gene-QOZ80_7AG0569050,0,0,0,0,0,0
MSTRG.37324,0,0,0,118,115,58
gene-QOZ80_7AG0569160,0,0,0,20,2,0
MSTRG.37333,0,9,0,13,7,5
gene-QOZ80_7AG0569230,0,0,0,0,0,0
gene-QOZ80_7AG0569270,0,0,0,0,0,0
gene-QOZ80_7AG0569340,0,0,0,0,0,0
gene-QOZ80_7AG0569350,0,0,0,0,3,0
gene-QOZ80_7AG0569360,0,0,0,0,0,0
gene-QOZ80_7AG0569370,0,0,0,0,0,0
gene-QOZ80_7AG0569380,0,0,0,0,0,0
gene-QOZ80_7AG0569400,0,0,0,0,0,0
gene-QOZ80_7AG0569460,0,0,0,0,0,0
gene-QOZ80_7AG0569470,0,0,0,0,0,0
gene-QOZ80_7AG0569480,0,0,0,22,11,0
gene-QOZ80_7AG0569520,0,0,0,4,8,0
gene-QOZ80_7AG0569530,0,0,0,0,0,0
gene-QOZ80_7AG0569540,0,0,0,24,16,3
gene-QOZ80_7AG0569660,0,0,0,0,0,0
gene-QOZ80_7AG0569710,0,0,0,1,0,1
gene-QOZ80_7AG0569730,0,0,0,0,0,0
gene-QOZ80_7AG0569740,0,0,0,0,0,0
MSTRG.37366,0,0,13,27,25,12
gene-QOZ80_7AG0569760,0,0,0,0,0,0
gene-QOZ80_7AG0569770,0,0,0,3,0,0
gene-QOZ80_7AG0569800,0,0,0,0,0,0
gene-QOZ80_7AG0569840,0,0,0,10,6,8
gene-QOZ80_7AG0569850,0,0,0,0,0,0
gene-QOZ80_7AG0569920,0,0,0,0,0,0
gene-QOZ80_7AG0569930,0,0,0,0,0,0
gene-QOZ80_7AG0569950,0,0,0,51,31,1
MSTRG.37374,0,12,2,0,0,6
gene-QOZ80_7AG0569960,0,0,0,0,0,0
MSTRG.37381,0,0,0,175,70,24
gene-QOZ80_7AG0570060,0,0,0,0,0,0
gene-QOZ80_7AG0570070,0,0,0,0,0,0
gene-QOZ80_7AG0570120,0,0,0,0,0,0
MSTRG.37385,0,31,0,2,1,0
MSTRG.37386,0,18,21,8,0,5
gene-QOZ80_7AG0570150,0,0,0,0,0,0
MSTRG.37391,0,14,0,1,2,1
gene-QOZ80_7AG0570160,0,0,0,3,7,0
gene-QOZ80_7AG0570170,0,0,0,0,0,0
gene-QOZ80_7AG0570180,0,0,0,2,8,0
gene-QOZ80_7AG0570240,0,0,0,0,0,0
gene-QOZ80_7AG0570250,0,0,0,0,0,0
gene-QOZ80_7AG0570260,0,0,0,5,1,0
gene-QOZ80_7AG0570270,0,0,0,4,6,0
gene-QOZ80_7AG0570280,0,0,0,0,0,0
MSTRG.37394,0,0,0,30,20,13
MSTRG.37395,0,0,17,0,3,5
gene-QOZ80_7AG0570320,0,0,0,10,0,0
gene-QOZ80_7AG0570340,0,0,0,0,0,0
gene-QOZ80_7AG0570350,0,0,0,3,2,0
gene-QOZ80_7AG0570380,0,0,0,0,0,0
gene-QOZ80_7AG0570400,0,0,5,14,12,5
MSTRG.37402,0,0,0,2,0,7
MSTRG.37403,0,12,0,3,2,0
MSTRG.37406,0,16,19,31,40,22
gene-QOZ80_7AG0570450,0,0,0,2,0,0
gene-QOZ80_7AG0570510,0,0,0,0,0,0
MSTRG.37418,0,26,0,0,0,0
MSTRG.37419,0,0,0,187,117,22
gene-QOZ80_7AG0570620,0,0,0,0,0,0
gene-QOZ80_7AG0570650,0,0,0,0,0,0
gene-QOZ80_7AG0570910,0,3,0,0,0,0
gene-QOZ80_7AG0570920,0,0,0,0,0,0
gene-QOZ80_7AG0570960,0,0,0,0,0,0
gene-QOZ80_7AG0571020,0,0,0,5,5,0
gene-QOZ80_7AG0571060,0,0,0,0,0,0
gene-QOZ80_7AG0571070,0,0,0,0,0,0
gene-QOZ80_7AG0571140,0,0,0,0,0,0
gene-QOZ80_7AG0571210,0,0,0,0,0,0
gene-QOZ80_7AG0571230,0,0,0,0,0,0
gene-QOZ80_7AG0571240,0,0,0,0,0,0
gene-QOZ80_7AG0571260,0,0,0,0,0,0
MSTRG.37465,0,13,2,5,9,2
gene-QOZ80_7AG0571290,0,0,0,0,0,0
gene-QOZ80_7AG0571340,0,0,0,0,0,0
gene-QOZ80_7AG0571350,0,0,0,0,0,0
gene-QOZ80_7AG0571360,0,0,0,0,0,0
gene-QOZ80_7AG0571390,0,4,0,0,0,0
MSTRG.37469,0,22,21,268,244,135
MSTRG.37470,0,0,11,2,2,0
gene-QOZ80_7AG0571420,0,0,0,5,0,0
gene-QOZ80_7AG0571440,0,0,0,0,0,0
gene-QOZ80_7AG0571480,0,0,0,0,0,0
gene-QOZ80_7AG0571490,0,0,0,7,6,6
MSTRG.37484,0,0,3,34,15,0
MSTRG.37485,0,0,5,10,8,9
gene-QOZ80_7AG0571560,0,0,0,0,0,0
gene-QOZ80_7AG0571570,0,0,0,0,0,0
MSTRG.37491,0,0,0,99,191,50
gene-QOZ80_7AG0571660,0,0,0,0,0,0
gene-QOZ80_7AG0571670,0,0,0,0,0,0
gene-QOZ80_7AG0571680,0,0,0,15,2,0
MSTRG.37494,0,0,10,5,6,0
gene-QOZ80_7AG0571720,0,0,0,9,5,0
gene-QOZ80_7AG0571780,0,0,0,7,13,5
MSTRG.37501,0,24,0,2,3,3
gene-QOZ80_7AG0571840,0,0,0,0,0,0
gene-QOZ80_7AG0571870,0,0,0,0,0,0
MSTRG.37502,0,0,9,4,1,4
MSTRG.37509,0,18,0,18,6,9
gene-QOZ80_7AG0572050,0,0,0,0,0,0
gene-QOZ80_7AG0572070,0,0,0,0,0,0
MSTRG.37511,0,16,0,4,2,2
gene-QOZ80_7AG0572100,0,0,0,0,0,0
gene-QOZ80_7AG0572110,0,0,0,0,0,0
gene-QOZ80_7AG0572130,0,0,0,0,0,0
gene-QOZ80_7AG0572190,0,0,0,0,0,0
gene-QOZ80_7AG0572210,0,0,0,3,0,0
gene-QOZ80_7AG0572260,0,0,0,3,2,0
gene-QOZ80_7AG0572350,0,0,0,0,0,0
gene-QOZ80_7AG0572490,0,0,0,0,0,0
gene-QOZ80_7AG0572550,0,0,0,0,0,0
gene-QOZ80_7AG0572580,0,0,0,0,0,0
gene-QOZ80_7AG0572610,0,0,0,0,0,0
gene-QOZ80_7AG0572620,0,0,0,0,0,0
gene-QOZ80_7AG0572630,0,0,0,0,0,0
gene-QOZ80_7AG0572680,0,0,0,0,0,0
MSTRG.37538,0,37,2,0,0,2
gene-QOZ80_7AG0572810,0,0,0,3,5,0
gene-QOZ80_7AG0572820,0,0,0,2,6,0
gene-QOZ80_7AG0572840,0,0,0,0,0,0
gene-QOZ80_7AG0572930,0,0,0,2,0,0
gene-QOZ80_7AG0572960,0,0,0,0,0,0
gene-QOZ80_7AG0572990,0,0,0,0,0,0
gene-QOZ80_7AG0573020,0,0,0,0,0,0
gene-QOZ80_7AG0573030,0,0,0,0,0,0
gene-QOZ80_7AG0573050,0,0,0,0,0,0
MSTRG.37562,0,14,21,0,0,0
gene-QOZ80_7AG0573080,0,8,5,2,3,0
gene-QOZ80_7AG0573090,0,0,0,2,2,1
gene-QOZ80_7AG0573110,0,0,0,0,0,0
MSTRG.37564,0,8,0,0,1,1
gene-QOZ80_7AG0573240,0,0,0,10,29,7
gene-QOZ80_7AG0573380,0,0,0,0,0,0
MSTRG.37582,0,0,0,96,97,58
MSTRG.37587,0,11,0,0,0,0
MSTRG.37590,0,12,1,0,1,5
MSTRG.37593,0,8,0,86,50,16
gene-QOZ80_7AG0573490,0,0,0,0,0,0
gene-QOZ80_7AG0573510,0,0,0,0,0,0
gene-QOZ80_7AG0573530,0,0,0,0,0,0
gene-QOZ80_7AG0573550,0,0,0,0,0,0
gene-QOZ80_7AG0573560,0,0,0,0,0,0
gene-QOZ80_7AG0573590,0,0,0,0,0,0
gene-QOZ80_7AG0573600,0,0,0,0,0,0
gene-QOZ80_7AG0573620,0,0,0,0,0,0
gene-QOZ80_7AG0573640,0,0,0,0,0,0
MSTRG.37596,0,29,0,0,0,0
MSTRG.37597,0,27,0,3,7,3
MSTRG.37599,0,10,0,1,1,0
gene-QOZ80_7AG0573660,0,0,0,0,0,0
gene-QOZ80_7AG0573700,0,0,0,0,0,0
gene-QOZ80_7AG0573710,0,0,0,0,0,0
gene-QOZ80_7AG0573720,0,0,0,0,0,0
MSTRG.37603,0,0,8,2,0,0
MSTRG.37604,0,14,0,0,0,0
MSTRG.37605,0,35,0,4,0,5
gene-QOZ80_7AG0573770,0,0,0,12,15,9
MSTRG.37610,0,10,0,0,1,2
MSTRG.37611,0,0,13,0,0,2
gene-QOZ80_7AG0573880,0,0,0,0,1,0
gene-QOZ80_7AG0573900,0,0,7,2,3,5
MSTRG.37621,0,0,0,0,0,0
MSTRG.37622,0,11,3,0,0,0
gene-QOZ80_7AG0574050,0,0,0,0,0,0
gene-QOZ80_7AG0574070,0,0,0,0,0,0
gene-QOZ80_7AG0574080,0,0,0,0,0,0
gene-QOZ80_7AG0574100,0,0,0,0,0,0
gene-QOZ80_7AG0574120,0,0,7,3,19,0
gene-QOZ80_7AG0574160,0,0,0,3,2,0
MSTRG.37635,0,13,0,0,0,0
gene-QOZ80_7AG0574200,0,0,0,0,0,0
MSTRG.37638,0,10,10,111,77,57
gene-QOZ80_7AG0574280,0,0,0,0,0,0
gene-QOZ80_7AG0574310,0,0,0,0,0,0
gene-QOZ80_7AG0574340,0,0,0,0,0,0
gene-QOZ80_7AG0574360,0,0,0,0,0,0
gene-QOZ80_7AG0574380,0,0,0,0,0,0
gene-QOZ80_7AG0574390,0,0,0,0,0,0
gene-QOZ80_7AG0574410,0,0,0,0,0,0
gene-QOZ80_7AG0574430,0,0,0,0,0,0
gene-QOZ80_7AG0574440,0,0,0,0,0,0
MSTRG.37651,0,37,1,9,0,0
gene-QOZ80_7AG0574470,0,0,0,0,0,0
MSTRG.37655,0,8,0,12,11,20
gene-QOZ80_7AG0574490,0,0,0,0,0,0
gene-QOZ80_7AG0574510,0,0,0,0,0,0
gene-QOZ80_7AG0574530,0,0,0,0,0,0
gene-QOZ80_7AG0574600,0,0,0,0,0,0
gene-QOZ80_7AG0574630,0,0,0,0,0,0
gene-QOZ80_7AG0574640,0,0,0,0,0,0
gene-QOZ80_7AG0574650,0,0,0,26,22,2
gene-QOZ80_7AG0574690,0,0,0,0,0,0
gene-QOZ80_7AG0574760,0,0,0,0,0,0
MSTRG.37674,0,0,8,0,0,0
MSTRG.37686,0,12,0,0,0,0
gene-QOZ80_7AG0574990,0,0,0,0,0,0
gene-QOZ80_7AG0575000,0,0,0,1,0,1
gene-QOZ80_7AG0575040,0,0,0,22,21,10
MSTRG.37694,0,33,0,5,2,0
MSTRG.37695,0,45,18,3,0,2
gene-QOZ80_7AG0575080,0,0,0,0,0,0
gene-QOZ80_7AG0575090,0,0,0,0,0,0
MSTRG.37697,0,0,0,2,1,0
MSTRG.37698,0,0,0,22,10,0
MSTRG.37700,0,9,0,0,0,0
gene-QOZ80_7AG0575130,0,0,0,0,0,0
gene-QOZ80_7AG0575150,0,0,0,0,0,0
MSTRG.37703,0,13,0,0,0,1
MSTRG.37704,0,57,36,0,0,0
gene-QOZ80_7AG0575220,0,0,0,0,0,0
gene-QOZ80_7AG0575240,0,0,0,0,0,0
gene-QOZ80_7AG0575250,0,0,0,2,0,0
MSTRG.37705,0,4,0,40,32,25
gene-QOZ80_7AG0575280,0,0,0,0,0,0
gene-QOZ80_7AG0575310,0,9,0,2,0,0
gene-QOZ80_7AG0575330,0,0,0,7,6,0
gene-QOZ80_7AG0575340,0,0,0,0,0,0
MSTRG.37711,0,0,0,107,88,55
gene-QOZ80_7AG0575470,0,0,0,0,0,0
gene-QOZ80_7AG0575510,0,0,0,0,0,0
MSTRG.37722,0,13,3,4,8,3
MSTRG.37734,0,0,8,0,0,0
gene-QOZ80_7AG0575700,0,0,0,0,0,0
gene-QOZ80_7AG0575730,0,0,0,0,0,0
MSTRG.37735,0,12,0,0,0,4
MSTRG.37736,0,9,3,49,48,32
gene-QOZ80_7AG0575830,0,0,0,0,0,0
gene-QOZ80_7AG0575940,0,0,0,0,0,0
MSTRG.37752,0,0,0,104,134,96
MSTRG.37760,0,14,0,1,1,3
gene-QOZ80_7AG0576060,0,0,0,2,0,0
gene-QOZ80_7AG0576080,0,0,0,0,0,0
gene-QOZ80_7AG0576090,0,0,0,0,0,0
gene-QOZ80_7AG0576180,0,0,0,0,0,0
gene-QOZ80_7AG0576210,0,0,0,2,3,0
gene-QOZ80_7AG0576260,0,0,0,0,0,0
gene-QOZ80_7AG0576270,0,0,5,6,19,3
gene-QOZ80_7AG0576310,0,0,0,0,0,0
MSTRG.37773,0,0,12,0,0,0
gene-QOZ80_7AG0576350,0,0,0,2,4,0
gene-QOZ80_7AG0576370,0,0,0,5,0,4
gene-QOZ80_7AG0576490,0,0,0,0,0,2
gene-QOZ80_7AG0576670,0,0,0,0,0,0
gene-QOZ80_7AG0576760,0,0,0,0,0,0
gene-QOZ80_7AG0576790,0,0,0,0,0,0
gene-QOZ80_7AG0576810,0,0,0,0,0,0
gene-QOZ80_7AG0576820,0,0,0,0,0,0
gene-QOZ80_7AG0576840,0,0,0,0,0,0
gene-QOZ80_7AG0576860,0,0,0,0,0,0
gene-QOZ80_7AG0576970,0,0,0,0,0,0
MSTRG.37839,0,0,0,421,399,193
MSTRG.37844,0,0,0,49,73,5
gene-QOZ80_7AG0577520,0,0,0,0,0,0
gene-QOZ80_7AG0577530,0,0,0,0,0,0
gene-QOZ80_7AG0577630,0,0,0,0,0,0
gene-QOZ80_7AG0577640,0,0,0,0,0,0
gene-QOZ80_7AG0577650,0,0,0,9,15,4
gene-QOZ80_7AG0577800,0,0,0,13,15,13
MSTRG.37869,0,13,0,4,5,5
gene-QOZ80_7AG0577880,0,0,0,0,0,0
gene-QOZ80_7AG0577940,0,0,0,0,2,0
gene-QOZ80_7AG0577960,0,0,0,0,0,0
gene-QOZ80_7AG0578000,0,0,0,2,4,2
gene-QOZ80_7AG0578010,0,0,0,3,4,1
gene-QOZ80_7AG0578020,0,0,0,0,0,0
gene-QOZ80_7AG0578040,0,0,0,0,0,0
gene-QOZ80_7AG0578060,0,0,0,0,0,0
gene-QOZ80_7AG0578070,0,0,0,0,0,0
gene-QOZ80_7AG0578090,0,0,0,0,0,0
MSTRG.37887,0,0,8,1,1,3
gene-QOZ80_7AG0578220,0,0,0,0,0,0
gene-QOZ80_7AG0578250,0,0,0,20,13,9
gene-QOZ80_7AG0578270,0,0,0,3,7,0
gene-QOZ80_7AG0578280,0,0,0,11,4,4
gene-QOZ80_7AG0578360,0,0,0,35,24,10
gene-QOZ80_7AG0578380,0,0,0,22,22,20
gene-QOZ80_7AG0578400,0,0,0,9,4,0
gene-QOZ80_7AG0578420,0,0,0,0,0,0
gene-QOZ80_7AG0578600,0,7,0,8,0,0
gene-QOZ80_7AG0578670,0,0,0,0,0,0
MSTRG.37933,0,30,0,13,6,10
MSTRG.37934,0,0,0,522,208,10
gene-QOZ80_7AG0578780,0,0,0,0,0,0
gene-QOZ80_7AG0578800,0,0,9,30,30,28
gene-QOZ80_7AG0578850,0,0,0,11,10,13
MSTRG.37941,0,0,0,41,17,0
gene-QOZ80_7AG0578870,0,0,0,0,0,2
MSTRG.37950,0,0,0,23,36,33
gene-QOZ80_7AG0578990,0,0,0,4,2,0
gene-QOZ80_7AG0579010,0,0,0,8,3,0
gene-QOZ80_7AG0579020,0,0,0,0,0,0
gene-QOZ80_7AG0579030,0,0,0,0,0,0
gene-QOZ80_7AG0579040,0,0,0,0,0,0
gene-QOZ80_7AG0579050,0,0,0,0,0,0
gene-QOZ80_7AG0579060,0,0,0,0,0,0
gene-QOZ80_7AG0579070,0,0,0,0,0,0
gene-QOZ80_7AG0579080,0,0,0,0,0,0
gene-QOZ80_7AG0579090,0,0,0,0,0,0
gene-QOZ80_7AG0579100,0,0,0,0,0,0
gene-QOZ80_7AG0579160,0,0,0,0,0,0
gene-QOZ80_7AG0579170,0,0,4,50,58,42
gene-QOZ80_7AG0579260,0,0,0,0,0,0
gene-QOZ80_7AG0579350,0,0,0,0,0,0
gene-QOZ80_7AG0579360,0,0,0,0,2,0
gene-QOZ80_7AG0579470,0,0,0,0,0,0
gene-QOZ80_7AG0579480,0,0,0,2,1,0
MSTRG.37975,0,10,2,4,3,1
gene-QOZ80_7AG0579540,0,0,0,0,0,0
gene-QOZ80_7AG0579690,0,0,0,0,0,0
gene-QOZ80_7AG0579710,0,0,0,0,0,0
gene-QOZ80_7AG0579780,0,0,3,43,4,0
gene-QOZ80_7AG0579790,0,0,0,0,0,0
gene-QOZ80_7AG0579800,0,0,0,0,0,0
gene-QOZ80_7AG0579810,0,0,0,0,0,0
gene-QOZ80_7AG0579840,0,0,0,0,0,0
gene-QOZ80_7AG0579860,0,0,0,0,0,0
gene-QOZ80_7AG0579930,0,0,0,0,0,0
gene-QOZ80_7AG0579940,0,0,0,0,3,5
MSTRG.38002,0,15,20,101,98,61
gene-QOZ80_7AG0580020,0,0,0,0,0,0
gene-QOZ80_7AG0580030,0,0,0,0,0,0
gene-QOZ80_7AG0580050,0,0,0,0,0,0
MSTRG.38010,0,13,0,0,0,0
MSTRG.38014,0,0,0,0,0,0
MSTRG.38015,0,21,0,2,2,0
MSTRG.38016,0,0,22,7,3,6
gene-QOZ80_7AG0580180,0,0,0,0,0,0
MSTRG.38026,0,0,0,22,13,0
