transcript_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
rna-ELECO.r07.7BG0583920.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0583930.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0583980.1,0,0,0,0,0,2
rna-ELECO.r07.7BG0583990.1,0,0,0,0,10,7
rna-ELECO.r07.7BG0584010.1,0,0,0,4,5,1
MSTRG.38273.1,0,17,0,18,8,2
rna-ELECO.r07.7BG0584130.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584140.1,0,0,0,0,9,1
rna-ELECO.r07.7BG0584150.1,0,0,0,0,0,0
MSTRG.38279.1,0,0,0,256,220,144
rna-ELECO.r07.7BG0584210.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584340.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584390.1,0,4,0,8,3,0
rna-ELECO.r07.7BG0584530.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584540.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584550.1,0,0,0,1,17,4
rna-ELECO.r07.7BG0584570.1,0,0,0,0,2,0
rna-ELECO.r07.7BG0584590.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584600.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584610.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584640.1,0,0,0,13,15,8
MSTRG.38301.1,0,0,12,3,1,3
rna-ELECO.r07.7BG0584660.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584670.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584680.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584690.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584700.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584720.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584730.1,0,13,0,14,52,24
rna-ELECO.r07.7BG0584780.1,0,0,0,0,0,0
MSTRG.38312.1,0,13,6,1,0,0
rna-ELECO.r07.7BG0584810.1,0,0,12,3,4,0
rna-ELECO.r07.7BG0584820.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584830.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584850.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0584880.1,0,0,0,6,7,13
rna-ELECO.r07.7BG0584890.1,0,0,0,0,0,0
MSTRG.38318.1,0,15,8,0,0,0
MSTRG.38324.1,0,27,9,17,16,6
rna-ELECO.r07.7BG0585000.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585010.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585030.1,0,0,0,0,0,0
MSTRG.38329.1,0,8,0,0,2,2
MSTRG.38335.1,0,12,0,2,3,0
rna-ELECO.r07.7BG0585160.1,0,16,0,0,0,0
MSTRG.38338.1,0,16,0,0,0,0
rna-ELECO.r07.7BG0585190.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585230.1,0,5,5,13,28,13
rna-ELECO.r07.7BG0585250.1,0,0,0,64,77,58
rna-ELECO.r07.7BG0585290.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585300.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585310.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585320.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585330.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585360.1,0,0,0,15,11,0
MSTRG.38351.1,0,21,0,0,0,0
rna-ELECO.r07.7BG0585400.1,0,0,0,0,2,0
MSTRG.38360.1,0,0,0,35,21,13
rna-ELECO.r07.7BG0585540.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585550.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585560.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585570.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585580.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585590.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585610.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585620.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585630.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585640.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585670.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585680.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585690.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585700.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585710.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585720.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585730.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585740.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585750.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585760.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585770.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585780.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0585790.1,0,0,0,0,0,0
MSTRG.38374.1,0,25,0,0,0,0
rna-ELECO.r07.7BG0585840.1,0,0,0,0,3,0
MSTRG.38378.1,0,10,0,3,1,2
rna-ELECO.r07.7BG0585870.1,0,2,2,3,2,3
MSTRG.38381.1,0,26,45,69,57,45
rna-ELECO.r07.7BG0585950.1,0,0,0,0,0,0
MSTRG.38387.1,0,30,2,0,0,0
rna-ELECO.r07.7BG0586000.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586010.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586030.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586040.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586050.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586060.1,0,0,0,3,0,5
rna-ELECO.r07.7BG0586080.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586110.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586150.1,0,0,0,0,5,0
rna-ELECO.r07.7BG0586200.1,0,0,0,0,0,4
rna-ELECO.r07.7BG0586220.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586230.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586280.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586300.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586340.1,0,0,0,1,2,0
rna-ELECO.r07.7BG0586350.1,0,0,0,0,1,0
rna-ELECO.r07.7BG0586360.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586420.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586430.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586450.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586460.1,0,0,0,43,9,5
rna-ELECO.r07.7BG0586470.1,0,12,30,31,16,23
rna-ELECO.r07.7BG0586480.1,0,0,0,0,0,0
MSTRG.38412.1,0,13,0,0,0,0
rna-ELECO.r07.7BG0586560.1,0,0,0,82,66,40
MSTRG.38425.1,0,0,14,15,10,7
rna-ELECO.r07.7BG0586650.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586660.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586670.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586770.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586800.1,0,0,0,6,11,5
rna-ELECO.r07.7BG0586810.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586820.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586830.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586840.1,0,0,0,1,0,0
rna-ELECO.r07.7BG0586850.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0586860.1,0,1,0,11,5,3
MSTRG.38439.1,0,7,14,33,20,23
rna-ELECO.r07.7BG0587050.1,0,0,0,1,0,2
MSTRG.38453.1,0,14,31,35,18,13
rna-ELECO.r07.7BG0587100.1,0,3,0,4,3,8
MSTRG.38459.1,0,12,0,6,6,9
rna-ELECO.r07.7BG0587290.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587310.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587320.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587330.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587390.1,0,0,0,0,0,0
MSTRG.38471.1,0,28,0,0,0,2
rna-ELECO.r07.7BG0587440.1,0,0,0,3,0,0
rna-ELECO.r07.7BG0587450.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587470.1,0,0,0,0,11,7
MSTRG.38474.1,0,8,0,3,0,0
rna-ELECO.r07.7BG0587500.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587520.1,0,0,0,19,13,8
rna-ELECO.r07.7BG0587530.1,0,2,4,3,1,0
rna-ELECO.r07.7BG0587570.1,0,0,2,58,52,24
rna-ELECO.r07.7BG0587690.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587710.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587720.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587770.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587780.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587790.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0587860.1,0,23,12,47,38,20
MSTRG.38497.1,0,29,0,28,33,12
MSTRG.38498.1,0,32,0,38,17,16
rna-ELECO.r07.7BG0588020.1,0,0,0,0,0,0
MSTRG.38508.1,0,14,0,3,0,2
rna-ELECO.r07.7BG0588140.1,0,0,0,3,2,0
rna-ELECO.r07.7BG0588170.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588220.1,0,0,0,0,0,0
MSTRG.38515.1,0,14,0,0,0,2
MSTRG.38521.1,0,0,0,96,73,36
rna-ELECO.r07.7BG0588370.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588420.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588460.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588470.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588480.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588490.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588500.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588540.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588550.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588560.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588570.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588680.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588690.1,0,0,0,0,2,0
rna-ELECO.r07.7BG0588700.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588820.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588850.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588890.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588920.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0588930.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0589040.1,0,0,0,13,4,0
MSTRG.38547.1,0,16,0,0,1,0
rna-ELECO.r07.7BG0589070.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0589090.1,0,0,0,111,22,2
rna-ELECO.r07.7BG0589100.1,0,0,0,2,1,0
rna-ELECO.r07.7BG0589130.1,0,0,3,40,24,12
MSTRG.38560.1,0,21,1,1,3,1
rna-ELECO.r07.7BG0589470.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0589630.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0589640.1,0,0,0,275,211,120
MSTRG.38590.1,0,9,0,0,0,0
rna-ELECO.r07.7BG0589780.1,0,20,24,224,227,114
rna-ELECO.r07.7BG0589810.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0589860.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0589870.1,0,0,0,2,0,0
rna-ELECO.r07.7BG0589930.1,0,0,0,9,3,7
rna-ELECO.r07.7BG0589960.1,0,0,0,8,15,5
rna-ELECO.r07.7BG0590040.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590080.1,0,0,0,0,0,0
MSTRG.38614.1,0,15,0,4,0,5
MSTRG.38618.1,0,0,11,0,0,0
MSTRG.38632.1,0,0,11,0,0,0
rna-ELECO.r07.7BG0590350.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590390.1,0,0,0,5,0,0
rna-ELECO.r07.7BG0590400.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590450.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590460.1,0,0,0,0,0,0
MSTRG.38646.1,0,11,10,17,7,6
MSTRG.38648.1,0,9,0,0,0,0
MSTRG.38651.1,0,11,0,5,9,25
rna-ELECO.r07.7BG0590520.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590620.1,0,0,0,12,10,0
rna-ELECO.r07.7BG0590650.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590660.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590680.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590690.1,0,0,0,9,7,0
rna-ELECO.r07.7BG0590860.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590880.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590920.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590940.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590960.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0590980.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591000.1,0,0,0,0,0,0
MSTRG.38678.1,0,0,12,0,0,0
rna-ELECO.r07.7BG0591020.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591040.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591060.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591080.1,0,0,0,7,3,0
MSTRG.38683.1,0,0,0,166,153,74
rna-ELECO.r07.7BG0591120.1,0,0,0,50,3,27
rna-ELECO.r07.7BG0591160.1,0,0,0,21,11,5
rna-ELECO.r07.7BG0591190.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591200.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591270.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591300.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591420.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591430.1,0,0,0,0,0,2
MSTRG.38699.1,0,0,10,10,5,5
MSTRG.38700.1,0,0,11,8,2,1
rna-ELECO.r07.7BG0591570.1,0,2,0,7,6,3
rna-ELECO.r07.7BG0591730.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591750.1,0,2,3,0,6,8
MSTRG.38715.1,0,9,0,17,15,2
rna-ELECO.r07.7BG0591820.1,0,0,0,0,0,0
MSTRG.38722.1,0,0,0,29,19,2
MSTRG.38723.1,0,0,13,0,0,0
rna-ELECO.r07.7BG0591920.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591940.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591960.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0591990.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0592000.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0592180.1,0,0,0,0,0,0
MSTRG.38736.1,0,18,8,2,6,0
MSTRG.38742.1,0,0,9,2,0,0
MSTRG.38745.1,0,23,0,5,1,0
rna-ELECO.r07.7BG0592340.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0592360.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0592420.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0592430.1,0,0,0,0,0,0
MSTRG.38755.1,0,2,7,35,23,9
rna-ELECO.r07.7BG0592490.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0592550.1,0,0,0,3,7,9
rna-ELECO.r07.7BG0592560.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0592570.1,0,0,0,0,0,0
MSTRG.38775.1,0,18,0,2,2,0
rna-ELECO.r07.7BG0592790.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0592860.1,0,0,0,5,3,0
rna-ELECO.r07.7BG0592870.1,0,0,0,0,0,0
MSTRG.38787.1,0,0,11,5,2,3
MSTRG.38788.1,0,27,2,0,0,1
MSTRG.38796.1,0,19,0,5,2,0
rna-ELECO.r07.7BG0593110.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0593120.1,0,0,0,7,4,0
MSTRG.38804.1,0,30,7,8,4,0
MSTRG.38805.1,0,0,13,2,0,0
MSTRG.38806.1,0,18,0,0,0,0
rna-ELECO.r07.7BG0593350.1,0,5,0,0,0,0
rna-ELECO.r07.7BG0593360.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0593410.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0593420.1,0,0,0,0,0,0
MSTRG.38816.1,0,14,0,0,0,0
rna-ELECO.r07.7BG0593540.1,0,0,0,0,0,0
MSTRG.38821.1,0,0,19,0,0,0
MSTRG.38822.1,0,0,15,0,0,0
MSTRG.38825.1,0,13,0,9,0,2
rna-ELECO.r07.7BG0593670.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0593690.1,0,17,9,36,24,22
rna-ELECO.r07.7BG0593740.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0593770.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0593800.1,0,0,0,0,0,0
MSTRG.38836.1,0,0,0,200,144,77
rna-ELECO.r07.7BG0593830.1,0,0,0,12,5,15
MSTRG.38837.2,0,16,0,0,0,0
rna-ELECO.r07.7BG0593840.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0593860.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0593870.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0593890.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0593910.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0594000.1,0,0,0,268,169,51
rna-ELECO.r07.7BG0594010.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0594040.1,0,0,0,0,0,0
MSTRG.38843.1,0,2,13,42,16,6
rna-ELECO.r07.7BG0594330.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0594430.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0594460.1,0,0,0,0,0,0
MSTRG.38869.1,0,28,6,1,0,4
MSTRG.38872.1,0,18,0,0,0,0
MSTRG.38873.1,0,12,0,0,0,0
MSTRG.38874.1,0,0,12,0,0,0
MSTRG.38876.1,0,8,0,0,0,0
MSTRG.38878.1,0,0,22,0,3,0
MSTRG.38879.1,0,11,3,2,2,0
rna-ELECO.r07.7BG0594680.1,0,16,6,104,81,47
rna-ELECO.r07.7BG0594700.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0594720.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0594730.1,0,0,1,1,1,0
rna-ELECO.r07.7BG0594740.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0594750.1,0,0,0,3,0,0
rna-ELECO.r07.7BG0594760.1,0,0,0,0,3,0
rna-ELECO.r07.7BG0594800.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0594810.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0594830.1,0,0,0,0,4,0
MSTRG.38890.1,0,22,1,1,2,1
rna-ELECO.r07.7BG0594950.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0594960.1,0,0,0,4,1,0
rna-ELECO.r07.7BG0594970.1,0,0,11,11,0,0
rna-ELECO.r07.7BG0595050.1,0,0,0,0,2,0
rna-ELECO.r07.7BG0595060.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0595070.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0595250.1,0,0,4,0,2,0
MSTRG.38913.1,0,0,12,0,0,0
MSTRG.38916.1,0,0,0,40,25,23
rna-ELECO.r07.7BG0595460.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0595480.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0595510.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0595610.1,0,0,6,20,7,6
rna-ELECO.r07.7BG0595680.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0595690.1,0,0,0,2,0,0
rna-ELECO.r07.7BG0595700.1,0,0,0,0,3,7
rna-ELECO.r07.7BG0595720.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0595730.1,0,0,0,2,0,0
rna-ELECO.r07.7BG0595810.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0595830.1,0,0,0,0,0,0
MSTRG.38953.1,0,0,8,10,3,2
MSTRG.38955.1,0,0,11,0,0,0
rna-ELECO.r07.7BG0596150.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0596220.1,0,0,0,2,2,0
MSTRG.38963.1,0,0,0,85,39,5
rna-ELECO.r07.7BG0596300.1,0,0,0,44,8,0
rna-ELECO.r07.7BG0596390.1,0,0,0,1,0,0
MSTRG.38973.1,0,21,0,10,5,7
rna-ELECO.r07.7BG0596550.1,0,0,0,0,0,0
MSTRG.38978.1,0,0,11,3,0,0
MSTRG.38980.1,0,28,0,0,3,0
rna-ELECO.r07.7BG0596600.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0596620.1,0,0,0,0,0,0
MSTRG.38982.1,0,13,0,3,8,3
MSTRG.38987.1,0,0,12,0,0,0
rna-ELECO.r07.7BG0596710.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0596750.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0596870.1,0,0,0,0,0,0
MSTRG.38993.1,0,0,21,4,0,0
MSTRG.38994.1,0,83,24,6,7,3
rna-ELECO.r07.7BG0596910.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0596940.1,0,2,0,0,0,0
rna-ELECO.r07.7BG0596980.1,0,0,0,0,0,0
MSTRG.39016.1,0,18,1,0,0,0
MSTRG.39019.1,0,15,0,3,11,0
rna-ELECO.r07.7BG0597340.1,0,0,0,0,0,0
MSTRG.39023.1,0,0,23,5,1,4
MSTRG.39025.1,0,13,0,0,0,0
MSTRG.39029.1,0,0,0,29,38,11
rna-ELECO.r07.7BG0597510.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0597630.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0597770.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0597830.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0597840.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0597850.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0597860.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0597880.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0597900.1,0,0,0,0,0,0
MSTRG.39051.1,0,15,38,21,23,20
MSTRG.39064.1,0,0,10,0,0,0
rna-ELECO.r07.7BG0598050.1,0,0,0,0,0,0
MSTRG.39066.1,0,21,7,14,6,10
rna-ELECO.r07.7BG0598180.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0598200.1,0,0,0,0,4,0
rna-ELECO.r07.7BG0598240.1,0,3,6,11,6,1
rna-ELECO.r07.7BG0598290.1,0,0,2,0,0,0
rna-ELECO.r07.7BG0598420.1,0,0,0,0,0,0
MSTRG.39086.1,0,0,5,11,29,10
rna-ELECO.r07.7BG0598500.1,0,0,0,2,0,0
rna-ELECO.r07.7BG0598510.1,0,0,0,2,5,1
rna-ELECO.r07.7BG0598530.1,0,0,0,0,0,0
MSTRG.39089.1,0,10,1,6,4,1
rna-ELECO.r07.7BG0598560.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0598580.1,0,0,0,0,0,0
MSTRG.39093.1,0,15,0,0,0,0
rna-ELECO.r07.7BG0598590.1,0,0,15,0,0,0
MSTRG.39095.1,0,0,0,2,0,9
rna-ELECO.r07.7BG0598640.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0598650.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0598680.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0598790.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0598830.1,0,0,0,3,0,0
rna-ELECO.r07.7BG0598840.1,0,0,0,0,0,0
MSTRG.39111.1,0,11,0,128,96,83
rna-ELECO.r07.7BG0598930.1,0,0,0,0,0,0
MSTRG.39113.1,0,15,0,23,32,20
rna-ELECO.r07.7BG0598980.1,0,2,2,112,98,46
MSTRG.39119.1,0,25,0,22,13,11
rna-ELECO.r07.7BG0599000.1,0,0,0,3,0,0
rna-ELECO.r07.7BG0599030.1,0,0,0,0,0,0
MSTRG.39125.1,0,10,6,3,0,0
rna-ELECO.r07.7BG0599050.1,0,0,10,101,62,31
rna-ELECO.r07.7BG0599060.1,0,0,0,23,30,13
rna-ELECO.r07.7BG0599070.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599080.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599110.1,0,0,0,6,0,0
rna-ELECO.r07.7BG0599130.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599250.1,0,1,0,28,7,9
MSTRG.39135.1,0,21,0,26,24,8
rna-ELECO.r07.7BG0599450.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599460.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599520.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599590.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599610.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599640.1,0,0,0,12,16,2
rna-ELECO.r07.7BG0599650.1,0,0,0,5,0,2
rna-ELECO.r07.7BG0599670.1,0,0,0,18,8,0
rna-ELECO.r07.7BG0599790.1,0,9,0,0,0,5
rna-ELECO.r07.7BG0599820.1,0,0,7,38,31,13
rna-ELECO.r07.7BG0599870.1,0,0,0,2,2,0
rna-ELECO.r07.7BG0599910.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599920.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599930.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0599980.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600010.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600060.1,0,0,0,20,10,7
MSTRG.39193.1,0,0,18,396,431,323
rna-ELECO.r07.7BG0600120.1,0,0,0,150,232,5
MSTRG.39196.1,0,16,0,0,0,0
rna-ELECO.r07.7BG0600160.1,0,0,0,0,0,0
MSTRG.39197.1,0,14,10,15,8,12
rna-ELECO.r07.7BG0600200.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600210.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600240.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600250.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600270.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600300.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600350.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600360.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600380.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600390.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600420.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600460.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600470.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600500.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600560.1,0,0,0,6,4,7
rna-ELECO.r07.7BG0600600.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600610.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600680.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600700.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600710.1,0,0,0,0,0,0
rna-ELECO.r07.7BG0600860.1,0,0,0,9,4,2
