gene_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
MSTRG.720,152,159,193,336,320,236
MSTRG.721,615,1002,1182,1097,929,995
MSTRG.722,48,60,26,287,194,176
MSTRG.725,69,173,132,351,365,168
MSTRG.723,689,680,959,197,156,135
MSTRG.724,841,948,1062,1029,1006,927
MSTRG.727,60,23,10,104,223,70
MSTRG.728,5,1,17,5,4,3
MSTRG.726,1089,1274,925,15753,10616,7353
MSTRG.730,3,0,0,160,126,73
MSTRG.729,704,618,749,725,652,633
MSTRG.731,177,460,316,1334,1081,874
MSTRG.733,1566,2182,2338,4374,3135,2299
MSTRG.735,129,126,151,394,399,215
MSTRG.734,1049,1293,1173,1208,1097,503
MSTRG.736,138,228,190,626,564,334
MSTRG.737,103,42,100,1761,1436,838
MSTRG.738,56,130,96,466,490,386
gene-QOZ80_1AG0011590,20,39,18,0,8,0
MSTRG.739,76,116,196,446,466,282
MSTRG.742,6,7,10,0,21,12
MSTRG.743,13,1,4,164,303,66
MSTRG.744,4,19,5,12,14,7
MSTRG.740,255,251,474,1265,1048,586
MSTRG.745,43,0,0,1046,1524,360
MSTRG.746,0,0,0,180,121,119
MSTRG.747,7,2,0,150,69,58
gene-QOZ80_1AG0011780,0,0,9,6,28,7
MSTRG.749,0,0,3,17,14,6
gene-QOZ80_1AG0011750,3,0,5,3,5,0
gene-QOZ80_1AG0011920,0,0,0,7,0,0
MSTRG.750,179,192,185,1921,1409,1054
MSTRG.753,292,234,453,827,650,430
MSTRG.754,101,153,105,484,388,234
MSTRG.757,37,27,59,174,119,72
MSTRG.756,92,73,53,266,198,136
MSTRG.755,21,30,47,111,108,67
MSTRG.760,10,14,2,6,3,3
MSTRG.758,140,80,41,80,88,41
MSTRG.761,33,60,74,444,372,248
MSTRG.762,17,72,31,10,24,5
MSTRG.764,0,23,2,4,4,1
MSTRG.763,56,57,146,433,383,226
MSTRG.765,486,445,585,747,594,378
MSTRG.766,793,940,1437,798,649,513
MSTRG.767,11,34,0,4,2,0
MSTRG.768,573,627,606,2551,1700,1215
MSTRG.769,322,225,150,46,63,15
MSTRG.770,973,543,624,1385,2340,1970
MSTRG.771,786,1344,1507,995,961,407
gene-QOZ80_1AG0012210,3,0,6,0,0,0
MSTRG.773,0,22,21,10,11,14
MSTRG.772,80,70,45,297,206,139
MSTRG.774,67,49,87,265,182,119
MSTRG.775,29,6,4,1,2,0
MSTRG.776,17,0,37,209,150,63
MSTRG.777,38,53,80,186,139,103
MSTRG.778,1797,3329,2741,15496,13572,11050
MSTRG.779,1507,1700,1979,6500,4360,2922
MSTRG.781,0,7,17,451,258,127
MSTRG.782,0,0,0,447,270,101
gene-QOZ80_1AG0012380,0,2,0,15,24,0
gene-QOZ80_1AG0012410,2,0,0,0,0,0
MSTRG.784,85,110,82,376,298,215
MSTRG.783,157,252,133,179,158,115
MSTRG.786,23,13,33,475,336,228
MSTRG.788,124,250,258,1607,1619,1030
MSTRG.789,230,329,402,1067,855,500
MSTRG.790,0,14,15,65,67,38
MSTRG.791,116,100,133,698,653,410
MSTRG.792,331,482,288,1807,1403,944
MSTRG.793,168,261,332,2466,2073,1144
MSTRG.794,265,305,147,937,752,345
MSTRG.795,188,112,138,352,305,261
MSTRG.797,3,12,11,1,2,0
MSTRG.796,238,365,456,702,591,451
MSTRG.799,33,185,138,658,518,198
MSTRG.798,123,190,107,23,28,12
MSTRG.800,37,0,0,1012,870,30
MSTRG.803,70,41,64,911,909,820
MSTRG.804,106,140,125,517,239,174
MSTRG.802,1356,1456,1675,2983,1949,1165
MSTRG.806,203,159,107,1129,917,579
MSTRG.807,7,10,10,34,60,29
MSTRG.808,15,8,18,24,22,7
MSTRG.810,5,14,33,56,27,17
MSTRG.809,193,333,338,892,693,510
MSTRG.811,99,51,89,409,431,138
MSTRG.812,52,109,70,172,151,140
MSTRG.813,768,1234,1172,2480,2104,1321
MSTRG.805,40262,39400,44102,2191,1927,2618
gene-QOZ80_1AG0012930,16,0,10,15,18,9
MSTRG.819,66,147,111,431,409,264
MSTRG.820,0,0,0,179,246,151
MSTRG.816,3838,4242,4879,413,304,278
MSTRG.821,426,151,177,424,1391,824
MSTRG.822,364,219,263,8144,7688,6197
MSTRG.823,141,325,341,777,843,522
MSTRG.825,0,22,53,94,88,81
MSTRG.827,34,0,46,217,197,149
MSTRG.828,42,29,78,89,142,79
MSTRG.829,17,126,60,47,42,31
MSTRG.824,243,168,292,956,1090,698
MSTRG.830,58,13,34,3,8,2
gene-QOZ80_1AG0013120,6,8,1,2,5,3
MSTRG.831,44,42,56,132,132,83
MSTRG.832,175,77,142,155,175,98
MSTRG.833,66,27,56,120,212,103
MSTRG.834,38,96,70,352,345,175
MSTRG.835,28,65,42,131,168,96
MSTRG.836,93,57,121,162,150,116
MSTRG.838,26,0,14,0,1,0
MSTRG.840,0,24,0,1,2,1
MSTRG.839,71,35,73,57,56,28
MSTRG.841,103,145,131,371,405,227
MSTRG.842,30,55,39,125,113,105
MSTRG.844,41,44,17,229,161,99
MSTRG.845,66,56,63,159,188,106
MSTRG.847,19,0,0,3,4,1
MSTRG.848,16,0,63,215,194,111
MSTRG.851,19,0,0,0,5,5
MSTRG.849,194,273,228,544,444,262
gene-QOZ80_1AG0013390,5,9,2,8,13,3
MSTRG.853,210,195,267,870,826,484
MSTRG.854,65,22,31,66,66,45
MSTRG.855,541,597,759,1042,1164,1133
MSTRG.859,10,16,0,12,10,0
MSTRG.858,86,71,107,402,396,259
MSTRG.857,2295,3110,3652,1437,1848,1250
MSTRG.860,9,0,27,197,203,81
MSTRG.861,74,167,84,361,306,196
MSTRG.863,1343,1679,1535,18634,14965,10049
MSTRG.865,0,0,0,25,35,34
MSTRG.864,116,128,183,550,413,244
MSTRG.867,6,16,4,20,12,4
MSTRG.866,4642,7504,7135,26035,24049,17150
MSTRG.868,2161,2544,2612,916,519,580
MSTRG.870,41,51,60,115,116,119
MSTRG.869,2533,3510,3240,6823,6017,6374
MSTRG.871,216,472,409,832,796,707
MSTRG.872,51,37,61,442,352,227
MSTRG.875,2,18,3,21,8,10
MSTRG.876,36,18,11,74,81,33
MSTRG.878,5,19,43,0,0,6
MSTRG.880,63,95,164,2319,1628,556
MSTRG.882,43,27,50,203,132,176
MSTRG.881,165,289,352,385,518,268
MSTRG.884,135,192,209,1066,814,561
MSTRG.885,18,50,31,286,255,144
MSTRG.886,60,10,10,7,26,14
MSTRG.887,35,53,44,0,19,8
MSTRG.888,9,29,13,81,74,15
MSTRG.889,3,0,0,55,66,6
MSTRG.891,38,42,45,185,158,100
MSTRG.892,15,9,3,233,193,131
MSTRG.894,20,0,0,6,4,3
MSTRG.893,18,0,0,0,0,0
MSTRG.895,15,0,0,1,0,0
MSTRG.896,24,3,4,61,31,23
MSTRG.897,177,272,237,2347,1929,1471
MSTRG.900,13,37,44,24,10,12
MSTRG.902,10,14,17,63,73,27
MSTRG.898,232,191,231,3407,2432,1654
MSTRG.904,36,94,77,210,181,126
MSTRG.905,182,359,367,1448,1152,844
MSTRG.906,2,2,0,1424,529,106
MSTRG.907,28,51,65,304,157,41
gene-QOZ80_1AG0014190,5,0,0,10,11,5
MSTRG.908,89,85,103,688,693,374
MSTRG.909,13,31,6,104,91,17
MSTRG.910,73,130,107,172,131,63
MSTRG.911,43,57,82,52,111,78
MSTRG.912,39,28,56,195,145,74
MSTRG.914,30,62,75,150,156,90
MSTRG.915,15,7,0,61,48,7
MSTRG.903,8266,1914,2328,4473,9802,4451
MSTRG.916,353,373,527,1179,1008,716
MSTRG.917,61,44,29,9,12,33
MSTRG.918,215,307,297,795,669,420
MSTRG.920,21,15,0,14,9,0
MSTRG.921,9,4,4,51,67,7
MSTRG.919,291,213,238,794,655,692
MSTRG.922,17,4,6,81,125,49
MSTRG.923,181,287,330,1175,1012,709
MSTRG.924,84,183,193,202,190,97
MSTRG.926,223,154,179,1392,1173,694
gene-QOZ80_1AG0014630,30,36,16,38,11,3
MSTRG.927,1332,1882,1498,0,6,2
MSTRG.928,17,6,22,0,0,0
MSTRG.929,730,1381,1324,2973,2743,1913
MSTRG.931,17,27,33,33,30,14
MSTRG.932,19,91,41,854,455,255
MSTRG.930,373,494,469,1441,1236,944
MSTRG.933,116,249,173,33,56,72
MSTRG.934,5,30,0,1,0,1
MSTRG.935,150,141,232,1026,904,635
MSTRG.937,36,54,32,15,23,37
MSTRG.936,73,121,115,273,294,257
MSTRG.939,0,0,0,0,1,0
MSTRG.940,129,94,101,491,485,383
MSTRG.938,918,392,547,136,129,100
MSTRG.942,17,11,7,71,76,33
MSTRG.943,27,14,15,1348,750,363
MSTRG.944,105,100,195,554,489,387
MSTRG.945,224,272,263,1945,1335,679
MSTRG.946,17,16,22,59,53,23
MSTRG.947,8,0,23,83,78,61
MSTRG.948,119,36,121,475,432,262
MSTRG.950,31,38,10,37,74,36
MSTRG.951,19,14,19,45,86,194
MSTRG.949,345,552,487,1655,1186,854
MSTRG.953,13,0,2,0,2,0
MSTRG.957,17,3,0,0,0,0
MSTRG.952,93,147,115,814,680,317
MSTRG.959,0,6,0,0,0,0
MSTRG.958,47,149,157,259,198,122
MSTRG.960,151,229,324,0,9,36
MSTRG.961,0,0,0,0,0,7
MSTRG.962,1934,2038,3200,2889,2836,1767
MSTRG.963,118,151,368,661,447,454
MSTRG.964,111,111,85,486,412,250
MSTRG.966,65,48,40,234,220,158
MSTRG.967,43,97,80,590,466,329
MSTRG.968,103,221,339,1255,1046,764
MSTRG.969,421,323,246,870,672,688
MSTRG.970,182,447,593,1009,1048,689
MSTRG.971,3424,3502,2831,26786,24581,14812
MSTRG.974,10,0,1,0,0,0
MSTRG.973,39,29,37,265,292,113
MSTRG.972,640,1140,1219,4989,4525,3216
MSTRG.975,189,209,122,1331,901,737
MSTRG.976,162,233,312,1475,1473,973
MSTRG.977,30,15,15,227,191,94
MSTRG.978,12,31,29,9,26,10
MSTRG.979,727,836,949,1435,1386,1094
MSTRG.980,2639,3737,3671,2432,1906,1385
MSTRG.983,8,10,1,13,18,11
MSTRG.984,35,56,92,221,179,117
MSTRG.982,111,98,212,479,415,214
MSTRG.981,49,41,47,92,60,92
MSTRG.985,21,17,10,455,181,51
gene-QOZ80_1AG0015480,9,0,0,1,3,0
MSTRG.986,9,0,0,239,137,62
MSTRG.988,57,151,75,1138,572,277
MSTRG.987,2,4,0,22,11,4
MSTRG.989,149,139,94,578,645,230
MSTRG.991,40,112,108,67,89,49
MSTRG.992,48,14,14,6,25,17
MSTRG.993,0,0,0,33,20,11
MSTRG.994,17,55,58,168,100,74
MSTRG.995,42,107,90,380,283,133
MSTRG.996,55,107,81,411,292,161
MSTRG.998,0,25,0,0,3,0
MSTRG.997,131,109,147,335,255,115
MSTRG.999,71,129,259,10,16,13
MSTRG.1000,27,16,21,62,39,19
MSTRG.1001,72,61,68,439,379,273
MSTRG.1004,97,297,243,346,299,214
MSTRG.1005,359,534,670,1598,1473,1027
gene-QOZ80_1AG0015780,4,0,0,0,6,0
MSTRG.1006,150,280,88,453,315,265
MSTRG.1007,508,789,882,2352,1855,1397
MSTRG.1008,235,178,210,912,830,488
MSTRG.1012,17,102,8,72,60,29
MSTRG.1014,22,20,25,34,19,18
MSTRG.1011,248,274,279,1056,828,564
MSTRG.1017,77,80,75,414,373,164
MSTRG.1016,1601,2171,2333,9700,9060,5626
MSTRG.1018,188,327,334,1101,865,512
MSTRG.1019,152,114,119,4224,2991,1760
MSTRG.1020,32,45,50,119,92,43
MSTRG.1021,52,140,128,347,348,201
MSTRG.1022,48,110,47,374,374,278
MSTRG.1023,3,21,0,8,16,0
MSTRG.1025,22,39,54,78,119,44
MSTRG.1027,77,59,156,183,147,97
MSTRG.1028,141,191,129,266,265,146
MSTRG.1029,39,121,104,277,289,308
MSTRG.1030,2,13,3,29,29,19
MSTRG.1031,4,0,1,5,11,2
MSTRG.1033,298,536,459,1249,813,464
MSTRG.1034,530,688,787,3902,3027,2124
MSTRG.1035,108,107,202,74,109,45
MSTRG.1036,57,129,102,629,444,283
MSTRG.1037,0,11,32,89,62,30
MSTRG.1038,0,45,1,4,3,1
MSTRG.1039,19,0,1,5,18,2
MSTRG.1041,0,0,18,89,104,117
MSTRG.1040,276,424,467,455,508,398
MSTRG.1048,9,21,40,0,0,6
MSTRG.1047,416,509,447,1094,1014,831
MSTRG.1050,12,0,2,19,20,5
MSTRG.1049,161,199,230,633,482,335
MSTRG.1051,102,194,262,533,436,295
MSTRG.1052,56,87,112,319,252,182
MSTRG.1054,11,16,19,23,11,18
gene-QOZ80_1AG0016440,9,3,5,2,3,3
MSTRG.1053,2269,2331,2260,3887,4606,3438
MSTRG.1056,0,0,24,238,176,101
MSTRG.1055,1083,1400,1458,336,369,249
MSTRG.1057,418,589,582,209,185,142
MSTRG.1058,35,31,47,49,52,42
MSTRG.1059,555,604,842,1484,1086,946
MSTRG.1060,227,446,579,239,266,115
MSTRG.1062,93,47,109,241,283,180
MSTRG.1063,0,0,0,7,10,2
MSTRG.1064,0,0,0,0,0,2
MSTRG.1061,7,0,2,3,2,0
MSTRG.1065,230,252,282,259,290,225
MSTRG.1067,162,161,142,463,390,232
MSTRG.1066,1300,1661,1809,4770,3079,1939
MSTRG.1069,487,606,679,4750,3410,2228
MSTRG.1070,649,811,966,2402,1767,1129
MSTRG.1071,575,855,1257,1061,1121,836
MSTRG.1072,130,319,262,340,325,290
MSTRG.1073,121,111,134,59,40,16
MSTRG.1076,47,48,59,9,2,0
MSTRG.1075,186,213,201,1167,979,588
MSTRG.1077,796,1030,1204,51,32,95
MSTRG.1080,0,0,8,13,8,5
gene-QOZ80_1AG0016780,0,0,0,0,9,12
MSTRG.1081,37,37,104,2834,2267,657
MSTRG.1078,462,950,1002,3782,2865,1815
MSTRG.1082,1727,2383,2723,1132,1151,952
MSTRG.1083,135,273,212,510,453,260
MSTRG.1084,67,55,40,556,555,401
MSTRG.1086,331,540,475,419,372,232
MSTRG.1087,217,276,307,1367,1141,852
MSTRG.1088,38,37,65,105,84,56
MSTRG.1089,2,23,7,43,61,45
MSTRG.1092,0,33,1,23,19,9
MSTRG.1091,151,36,144,561,405,305
MSTRG.1093,186,104,249,539,447,423
MSTRG.1096,9,14,18,5,0,13
MSTRG.1094,50,23,65,300,252,144
MSTRG.1098,16,0,18,49,51,43
MSTRG.1099,37,8,32,15,10,27
MSTRG.1100,251,247,254,500,402,301
MSTRG.1102,2,15,0,35,38,42
MSTRG.1103,20,56,123,659,590,411
MSTRG.1101,2612,2821,3460,2082,2043,1359
MSTRG.1105,21,42,0,54,38,25
MSTRG.1104,208,408,331,2035,1584,850
MSTRG.1106,64,60,99,326,323,184
MSTRG.1107,45,67,251,0,0,0
MSTRG.1108,32,73,136,47,19,35
MSTRG.1111,10,16,36,86,54,33
MSTRG.1109,206,189,289,608,468,389
MSTRG.1113,8,0,4,2,3,4
MSTRG.1119,0,40,0,1,0,1
MSTRG.1118,33,66,43,0,7,2
MSTRG.1120,53,179,120,268,269,115
MSTRG.1114,504,724,701,6013,4440,2885
MSTRG.1115,118,118,241,6,14,10
MSTRG.1122,24,40,35,74,85,31
MSTRG.1123,12,0,9,5,3,0
MSTRG.1121,173,309,346,1895,1374,846
MSTRG.1124,96,94,108,149,169,101
MSTRG.1126,12,0,7,2,2,0
MSTRG.1128,19,22,0,0,0,4
MSTRG.1125,175,277,270,914,695,400
MSTRG.1129,98,181,246,89,60,45
MSTRG.1133,66,13,52,287,280,33
MSTRG.1136,9,6,0,13,7,8
MSTRG.1130,405,521,446,688,678,480
MSTRG.1138,11,20,18,58,35,22
MSTRG.1137,411,753,490,1768,1346,879
MSTRG.1139,105,104,145,695,466,339
MSTRG.1142,2,27,16,3,3,3
MSTRG.1140,104,78,178,383,383,213
MSTRG.1143,16,0,0,0,0,0
MSTRG.1144,197,239,237,1056,735,552
MSTRG.1145,83,43,99,465,419,256
MSTRG.1146,102,67,118,610,556,248
MSTRG.1147,146,195,159,462,513,317
MSTRG.1148,22,0,16,179,182,128
MSTRG.1149,56,59,62,55,59,26
MSTRG.1151,11,0,0,1,0,0
MSTRG.1150,43,109,55,262,238,165
MSTRG.1152,93,147,107,791,623,453
MSTRG.1154,8,0,9,0,0,0
MSTRG.1153,321,550,305,1449,1042,643
MSTRG.1162,8,19,0,0,0,0
MSTRG.1155,143,148,102,695,547,399
MSTRG.1166,0,6,8,20,18,22
MSTRG.1165,81,206,226,304,271,221
MSTRG.1167,28,111,110,761,567,385
MSTRG.1169,6,32,9,9,25,5
MSTRG.1168,36,106,41,248,222,141
MSTRG.1170,105,192,168,1330,1193,672
MSTRG.1171,222,258,321,1125,950,710
MSTRG.1173,654,1046,984,1994,2222,1607
MSTRG.1172,369,370,533,93,88,67
MSTRG.1176,7,10,31,184,202,156
MSTRG.1175,357,692,863,463,469,307
gene-QOZ80_1AG0018190,15,11,14,28,23,14
MSTRG.1178,762,1463,1249,1726,1543,1158
MSTRG.1179,0,19,23,211,198,109
MSTRG.1181,0,0,11,82,62,24
MSTRG.1182,7,14,13,86,83,59
MSTRG.1183,15,0,0,20,9,7
MSTRG.1185,0,0,16,29,33,15
MSTRG.1180,126,323,497,697,637,410
MSTRG.1186,5,11,33,88,55,21
MSTRG.1188,256,627,478,1557,1208,862
MSTRG.1190,10,0,0,4,2,5
MSTRG.1189,526,571,631,2547,2097,1328
MSTRG.1191,265,324,244,863,801,508
MSTRG.1192,61,168,173,458,344,239
MSTRG.1194,26,65,53,288,277,116
MSTRG.1193,203,212,171,572,552,385
MSTRG.1197,0,42,55,952,444,126
MSTRG.1196,36,18,63,345,273,196
MSTRG.1198,0,91,49,226,164,97
MSTRG.1199,119,205,113,782,592,431
MSTRG.1200,54,86,75,198,186,148
MSTRG.1202,24,65,55,167,165,103
MSTRG.1203,8,9,17,56,124,31
MSTRG.1201,1269,1342,1648,2076,1659,1078
MSTRG.1208,12,33,25,38,27,23
MSTRG.1206,61,194,208,661,433,259
MSTRG.1204,332,283,338,1471,1153,840
gene-QOZ80_1AG0018720,0,0,8,30,12,13
MSTRG.1210,0,34,0,4,5,0
MSTRG.1209,2,28,14,21,20,24
MSTRG.1213,10,1,0,10,2,3
MSTRG.1215,187,289,225,755,591,308
MSTRG.1216,22,29,40,148,131,100
MSTRG.1218,8,44,15,61,59,27
MSTRG.1217,539,485,562,1643,1688,1433
MSTRG.1220,17,8,21,59,76,48
MSTRG.1219,154,232,240,1160,1179,858
MSTRG.1221,75,28,86,601,555,342
MSTRG.1225,152,157,136,2622,2208,1483
MSTRG.1226,0,0,38,225,165,91
MSTRG.1227,0,12,0,0,0,0
MSTRG.1228,24,29,35,228,190,128
MSTRG.1229,17,0,0,2,1,0
MSTRG.1230,77,164,163,1561,1205,851
MSTRG.1231,70,39,68,396,422,247
gene-QOZ80_1AG0018970,6,4,0,0,0,0
MSTRG.1232,509,612,609,1916,1677,1209
MSTRG.1234,49,62,28,96,79,64
MSTRG.1235,0,0,3,36,39,11
MSTRG.1236,0,13,0,0,0,0
MSTRG.1237,0,10,0,27,25,9
MSTRG.1238,10,4,14,289,286,117
MSTRG.1240,2,12,0,56,66,11
MSTRG.1241,13,0,0,116,129,52
MSTRG.1243,23,0,0,425,350,192
MSTRG.1242,31,64,37,139,116,86
MSTRG.1244,84,103,164,1089,784,521
MSTRG.1246,43,38,15,204,110,69
MSTRG.1249,23,139,49,208,169,127
MSTRG.1250,102,219,150,1265,931,463
MSTRG.1251,217,2,10,9983,10940,8254
MSTRG.1252,53,122,87,1290,1203,941
MSTRG.1253,54,13,34,220,204,120
MSTRG.1254,210,320,351,1305,1199,959
MSTRG.1255,8,19,12,13,12,9
MSTRG.1258,22,52,16,421,303,159
MSTRG.1257,46,22,0,3515,2843,1763
MSTRG.1256,1542,2454,2734,6703,5773,3919
MSTRG.1259,54,25,25,258,93,112
MSTRG.1260,275,362,445,233,156,115
MSTRG.1261,41,95,38,236,166,91
MSTRG.1262,143,283,294,1238,1188,833
MSTRG.1263,12,61,63,110,124,68
MSTRG.1265,45,38,68,224,197,164
MSTRG.1266,310,404,442,937,730,564
MSTRG.1214,118400,119614,114504,31588,37985,36364
MSTRG.1269,0,0,0,311,103,119
MSTRG.1271,52,31,44,160,213,42
MSTRG.1272,257,327,354,1443,1152,829
MSTRG.1275,0,0,2,2,3,0
MSTRG.1276,6,26,22,0,1,0
MSTRG.1273,81,64,35,631,502,263
MSTRG.1277,127,87,85,631,515,371
MSTRG.1267,5508,6439,8358,4614,3713,3181
MSTRG.1278,60,156,119,0,0,0
MSTRG.1279,245,278,282,317,318,237
MSTRG.1281,632,525,812,1479,901,561
MSTRG.1282,210,251,214,964,678,428
MSTRG.1283,30,6,59,10,14,10
MSTRG.1287,20,0,0,0,0,0
MSTRG.1284,82,139,191,860,676,373
MSTRG.1289,4,39,0,22,8,2
MSTRG.1288,124,327,291,513,438,229
MSTRG.1290,0,9,0,260,278,154
MSTRG.1291,93,228,171,1808,1449,916
MSTRG.1295,84,183,257,220,153,109
MSTRG.1296,52,76,30,287,264,131
MSTRG.1297,10,47,61,35,32,36
MSTRG.1299,4,14,5,33,27,14
MSTRG.1298,274,405,362,990,765,421
MSTRG.1301,0,0,8,6,0,3
gene-QOZ80_1AG0020000,0,0,0,0,0,0
MSTRG.1300,1661,2684,2526,1475,1700,1957
MSTRG.1302,64,192,67,372,304,198
MSTRG.1305,12,18,54,288,172,68
MSTRG.1304,19,11,30,199,169,105
MSTRG.1306,95,225,208,346,312,222
MSTRG.1307,31,37,22,216,229,112
MSTRG.1308,124,122,175,224,233,173
MSTRG.1309,14,25,9,17,12,23
MSTRG.1310,3,2,13,2,12,13
MSTRG.1311,0,18,0,0,0,0
MSTRG.1312,0,0,13,0,2,2
MSTRG.1313,0,10,0,0,0,0
MSTRG.1314,3,25,0,0,1,0
MSTRG.1315,5,34,36,252,131,41
MSTRG.1318,20,0,0,62,71,58
MSTRG.1323,14,0,25,37,36,11
MSTRG.1325,28,32,28,225,159,90
MSTRG.1330,32,72,73,132,121,43
MSTRG.1332,12,20,12,11,20,8
MSTRG.1333,26,84,78,57,67,32
MSTRG.1334,24,75,44,37,20,29
MSTRG.1335,46,45,25,14,20,4
MSTRG.1336,18,135,116,0,0,0
MSTRG.1337,0,0,0,6,0,0
MSTRG.1338,0,10,4,0,0,0
MSTRG.1339,116,69,22,174,209,152
MSTRG.1329,5294,3786,3651,12367,14714,9640
MSTRG.1340,641,720,747,2812,2137,1345
MSTRG.1341,65,51,130,428,458,199
MSTRG.1343,0,14,0,3,5,4
MSTRG.1342,23,13,60,179,147,99
MSTRG.1345,28,5,8,9,10,17
MSTRG.1344,167,347,308,385,400,373
MSTRG.1346,2295,2267,2865,2053,1915,1652
MSTRG.1349,0,0,2,37,38,16
MSTRG.1350,15,0,0,11,13,5
MSTRG.1347,343,324,378,2601,1921,1558
MSTRG.1352,57,63,90,160,160,97
MSTRG.1353,2494,1769,1258,8742,8639,3888
MSTRG.1354,26,31,11,103,103,57
MSTRG.1355,302,228,441,917,771,581
MSTRG.1356,3,41,16,4,5,5
MSTRG.1358,105,224,167,821,604,445
MSTRG.1359,32,62,55,666,483,376
MSTRG.1360,14,0,7,0,4,0
MSTRG.1361,184,146,272,1483,1067,533
MSTRG.1357,2473,3488,4329,4067,3636,2044
MSTRG.1362,148,160,190,842,587,328
MSTRG.1363,664,706,864,2440,1902,1474
MSTRG.1364,171,185,237,1044,800,520
MSTRG.1365,179,580,350,2230,1861,1253
MSTRG.1367,21,18,37,39,54,27
MSTRG.1366,148,135,148,604,412,292
MSTRG.1368,23,47,85,286,270,191
MSTRG.1369,19,0,15,0,12,11
MSTRG.1370,72,182,137,1383,1131,737
MSTRG.1372,770,1223,1489,2685,2033,1468
MSTRG.1373,95,292,159,768,782,495
MSTRG.1374,59,204,229,742,645,291
MSTRG.1375,15,38,71,459,443,164
MSTRG.1376,175,128,205,817,643,435
MSTRG.1377,605,658,741,2336,1761,1155
MSTRG.1379,0,35,29,156,117,47
MSTRG.1380,0,11,0,0,0,0
MSTRG.1381,21,0,3,3,4,3
MSTRG.1378,108,204,120,741,665,588
MSTRG.1382,157,294,272,1456,1131,724
MSTRG.1384,14,88,44,220,189,97
MSTRG.1383,131,110,166,1231,742,331
MSTRG.1386,9,0,0,0,0,0
MSTRG.1385,306,605,358,770,729,537
MSTRG.1388,45,20,19,249,199,155
MSTRG.1387,873,1112,797,4814,3305,2657
MSTRG.1389,16,31,19,642,463,168
MSTRG.1390,3,10,25,205,161,48
MSTRG.1392,36,77,80,571,547,413
MSTRG.1391,504,823,871,854,667,443
MSTRG.1393,39,64,32,187,200,121
MSTRG.1394,46,57,44,466,302,189
MSTRG.1395,112,90,166,1662,1331,740
MSTRG.1397,2,0,19,20,10,14
MSTRG.1398,3,1,8,26,25,17
MSTRG.1396,374,385,370,710,684,478
MSTRG.1399,272,221,162,23305,16700,5318
MSTRG.1400,62,70,121,413,308,201
MSTRG.1401,0,14,0,29,38,14
MSTRG.1402,116,90,108,320,281,293
MSTRG.1406,5,9,0,0,0,0
MSTRG.1404,17,9,49,5,6,8
MSTRG.1403,1073,1307,1436,858,741,636
MSTRG.1408,84,77,76,83,81,55
MSTRG.1409,26,72,64,3,0,0
MSTRG.1411,9,6,9,45,41,8
MSTRG.1410,142,258,253,1792,1612,1252
MSTRG.1412,49,170,131,1095,1141,576
MSTRG.1413,21,0,13,21,24,10
MSTRG.1414,0,0,0,66,45,18
MSTRG.1415,332,339,374,1709,1423,895
MSTRG.1416,340,379,695,1577,1333,741
MSTRG.1417,292,458,437,1213,996,854
MSTRG.1418,232,240,182,969,749,78
MSTRG.1420,0,19,24,282,226,114
MSTRG.1419,91,85,137,993,720,347
MSTRG.1421,28,0,7,137,140,77
gene-QOZ80_1AG0021590,0,0,0,13,2,2
MSTRG.1422,0,0,0,75,60,6
MSTRG.1424,206,202,294,757,610,423
MSTRG.1423,904,850,1194,18,16,41
MSTRG.1428,0,32,30,199,177,81
MSTRG.1429,99,60,78,212,199,138
MSTRG.1427,384,433,599,2605,1974,1217
MSTRG.1430,877,891,1277,3114,2736,2090
MSTRG.1431,548,1101,1199,560,529,398
gene-QOZ80_1AG0021750,8,12,3,20,32,16
MSTRG.1433,8,27,15,15,16,0
MSTRG.1432,321,630,539,3216,2455,1720
MSTRG.1434,90,205,100,907,671,533
MSTRG.1435,46,0,38,284,226,203
gene-QOZ80_1AG0021840,5,0,0,12,12,0
MSTRG.1436,506,753,792,2038,1542,1064
MSTRG.1437,3,3,5,12,15,11
MSTRG.1442,18,23,0,9,18,3
MSTRG.1444,32,0,11,20,40,7
MSTRG.1445,0,0,0,0,0,0
MSTRG.1446,23,9,4,4,3,7
MSTRG.1439,423,489,667,1165,1166,771
MSTRG.1447,19,0,41,37,35,28
MSTRG.1448,398,204,191,96,149,91
gene-QOZ80_1AG0021960,0,14,9,16,14,0
MSTRG.1449,2347,2744,3096,1255,1375,1039
MSTRG.1450,203,303,260,987,697,415
MSTRG.1451,157,89,63,320,444,31
MSTRG.1453,19,0,0,184,132,118
MSTRG.1452,78,141,160,2678,1989,1040
MSTRG.1454,4,9,15,191,140,23
MSTRG.1455,112,318,207,1285,928,579
MSTRG.1457,79,177,114,3188,2368,1627
MSTRG.1459,21,0,29,116,155,121
MSTRG.1458,72,110,133,503,460,305
MSTRG.1460,5,0,0,669,464,77
MSTRG.1456,1227,1860,2082,2197,1678,1277
MSTRG.1461,259,309,431,2279,1509,725
MSTRG.1462,147,77,95,29,55,22
MSTRG.1463,288,417,447,648,416,277
MSTRG.1464,566,971,1118,3165,2426,1667
MSTRG.1465,114,128,73,311,299,218
MSTRG.1466,295,543,616,1677,1482,1128
MSTRG.1467,160,137,155,649,425,293
