transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	rank_by_padj
MSTRG.28497.10	140.562304973173	6.66610445604028	2.12505325895414	0.00170737532446762	0.0108673885573482	0.489814428882872	1.13874995266669	TRUE	10790
MSTRG.4790.3	125.020717378055	6.99153113642359	2.22900015563132	0.00170906260161167	0.01087510435963	0.399980093209467	1.09559869512518	TRUE	10792
MSTRG.7928.6	60.614658026857	6.32510961508799	2.01730632008731	0.00171606187179939	0.0109166077465208	0.854060278094461	1.4846899657281	TRUE	10796
MSTRG.4500.2	46.1135460060246	6.05350590765358	1.93151632304621	0.00172400166554426	0.0109579811555991	1.31066054333957	2.34383935076083	TRUE	10805
MSTRG.44647.2	42.5656477972077	6.11589951638847	1.95170839412559	0.00172668202937901	0.010968410187674	1.32579692751494	2.40402004624142	TRUE	10810
MSTRG.46046.1	49.238611471452	4.33030628892369	1.38213190656129	0.0017299232752587	0.0109844370098204	3.03165121017731	1.81868420499071	TRUE	10816
MSTRG.2463.1	219.266173354817	2.27961268416285	0.727663177728522	0.00173155908285649	0.010990759213717	1.91547220043574	0.765431085375579	TRUE	10819
MSTRG.28537.2	17.3890889815445	6.97645823650026	2.22705509630684	0.00173269251964632	0.0109969371466842	6.0758504746692	3.84337145060232	TRUE	10821
MSTRG.16495.4	65.2858463683378	6.50955120217179	2.07815581430181	0.00173401689986484	0.0109998224558038	0.756070386560281	1.36716641731777	TRUE	10825
MSTRG.21950.2	23.4777796938566	6.67027582468731	2.1294771946106	0.0017341081238386	0.0109998224558038	5.9652225983285	4.010718486592	TRUE	10826
MSTRG.30712.1	442.155979687765	2.07915811591874	0.663823381545351	0.00173563507162167	0.0110084914526074	1.77456904308645	0.687417966666321	TRUE	10828
MSTRG.5759.4	17.8492706754653	6.94191780464864	2.21701518762827	0.00174093595397213	0.0110324558816091	6.05307584398111	3.86006277228432	TRUE	10836
MSTRG.12571.1	21.9911176746831	6.77552236017744	2.16388384820229	0.00174101978573749	0.0110324558816091	6.10480171833693	4.02164561279887	TRUE	10838
MSTRG.578.2	20.9523420796927	6.77552369696631	2.16571147180012	0.00175674688150289	0.0111116100872956	5.94323589835162	4.08045553302021	TRUE	10853
MSTRG.42545.2	94.1365897691599	6.97037435912625	2.22843429986069	0.00176045365529143	0.0111299306027897	0.438858931626131	1.11268099584628	TRUE	10863
MSTRG.43998.1	198.362576373001	2.07163411607968	0.662348888005524	0.00176174932078123	0.0111370968200123	1.77105523683157	0.681124519357621	TRUE	10864
MSTRG.44087.3	38.5059190192006	6.05038169219262	1.93503706855632	0.00176748747344663	0.0111589910554668	1.76953682078585	3.93627504146465	TRUE	10876
MSTRG.33979.1	17.435413853683	6.96051193686915	2.2261460875726	0.00176774555028004	0.0111595945309433	6.0517327946605	3.85424485939897	TRUE	10879
