transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	stat	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	zero_in_all_controls	ctrl_raw_sum	drt_raw_sum	ctrl_n_nonzero	rank_by_padj
MSTRG.45757.2	421.677828638951	2.117878077854	0.205147491829662	10.3236849691173	5.50681991954437e-25	6.65987527911312e-23	2.09098007857701	0.205609473461285	TRUE	FALSE	323	3357	3	636
MSTRG.333.1	492.46000833476	2.06256937235828	0.201690697531503	10.2263981314067	1.51032586370326e-24	1.75218302350624e-22	2.03632161903933	0.202145050043898	TRUE	FALSE	389	3833	3	663
MSTRG.14947.1	287.262485667924	2.55036952588872	0.252881307232028	10.0852433649778	6.42058819656962e-24	7.15728090312385e-22	2.51272068026727	0.253420839686118	TRUE	FALSE	174	2410	3	690
MSTRG.35126.8	248.530387322376	2.49490583902772	0.251173068854007	9.9330149144209	2.99073324012188e-23	3.09607306366696e-21	2.45730994993569	0.252069168149093	TRUE	FALSE	153	2058	3	743
MSTRG.11696.1	315.742031619449	2.60785640935854	0.262691770031527	9.92743856819555	3.16275559649755e-23	3.26536472772889e-21	2.56749869068973	0.263849134115207	TRUE	FALSE	181	2667	3	745
MSTRG.26348.2	556.516683326931	12.0041147067588	1.22023819917978	9.83751755585738	7.76019714979361e-23	7.69189541457056e-21	13.2901105829713	3.18955010268518	TRUE	TRUE	0	5479	0	776
MSTRG.46022.1	726.331218548771	2.33182221082211	0.241720754355946	9.64676044072074	5.07331134411968e-22	4.72998652915943e-20	2.29585970639643	0.242656195705175	TRUE	FALSE	486	5959	3	825
MSTRG.5341.1	297.149251957533	2.37729077660102	0.249318892444946	9.53514093251464	1.49682121022694e-21	1.3325346878128e-19	2.33937202149138	0.250084108751681	TRUE	FALSE	197	2488	3	864
MSTRG.21998.1	353.526826243033	2.98074021912905	0.316171166625728	9.42761558854459	4.19516889806745e-21	3.60133712201622e-19	2.92659872760655	0.31774957835864	TRUE	FALSE	164	3112	3	896
MSTRG.31491.1	426.899113755965	3.47984395168349	0.369948086108353	9.40630343108274	5.13892601997545e-21	4.3724642995404e-19	3.41194455632663	0.372229226449312	TRUE	FALSE	146	3817	3	904
MSTRG.34757.1	261.768193280549	2.09329971511471	0.224149735411221	9.33884535386301	9.73903589261494e-21	8.05481100808886e-19	2.06097876205368	0.224606287978693	TRUE	FALSE	204	2110	3	930
MSTRG.18989.1	220.111043272585	2.1509418101815	0.231820019450565	9.27849896346066	1.71882853122195e-20	1.37286743651089e-18	2.11681890873732	0.232348485999832	TRUE	FALSE	166	1757	3	963
MSTRG.38687.1	1626.22150444247	3.78484776356017	0.409106230810095	9.25150359129357	2.21356554761374e-20	1.74626483308519e-18	3.70708982597965	0.412470284211112	TRUE	FALSE	445	15592	3	975
MSTRG.1457.1	819.207814515719	3.04142194751426	0.32948541540065	9.23082420451278	2.68557365703302e-20	2.10781907120417e-18	2.98046374944817	0.331507645912645	TRUE	FALSE	370	7183	3	980
MSTRG.29272.6	2572.93566903905	2.40536394415484	0.261562927127985	9.19611953638168	3.71109746987591e-20	2.84592705972528e-18	2.36367832654015	0.262675671227461	TRUE	FALSE	1643	20891	3	1003
MSTRG.3858.1	101.223818924681	3.23320401956736	0.352890180698408	9.16206853125948	5.0911890610049e-20	3.8316926517154e-18	3.16925322932368	0.353728936239565	TRUE	FALSE	40	884	3	1022
