transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	stat	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	zero_in_all_controls	ctrl_raw_sum	drt_raw_sum	ctrl_n_nonzero	rank_by_padj
MSTRG.44037.1	384.272166236453	2.77206910938863	0.218408955550129	12.6921036841476	6.5405081721106e-37	1.83604477034391e-34	2.74529524036959	0.219071485224996	FALSE	FALSE	200	3255	3	274
rna-ELECO.r07.2BG0163210.1	236.075077437863	3.30891027339056	0.260725791188209	12.6911505697646	6.62059754915141e-37	1.85176909704756e-34	3.27465501003541	0.261642753869893	FALSE	FALSE	88	2084	3	275
rna-ELECO.r07.2BG0188780.1	4424.74484637866	3.43877929768706	0.271073593183428	12.6857775311228	7.0906682752643e-37	1.96184507816009e-34	3.40667132308984	0.271980053310369	FALSE	FALSE	1516	40877	3	278
MSTRG.38415.1	1116.22617000362	3.37863226748036	0.266635544033416	12.6713498747074	8.52348907355372e-37	2.34143288953761e-34	3.3434536655006	0.267504993329196	FALSE	FALSE	405	9847	3	280
MSTRG.8549.1	501.403967924137	3.65554320279439	0.289173263969162	12.6413595524662	1.24875832842689e-36	3.38206846294406e-34	3.61668578325885	0.290238956729381	FALSE	FALSE	151	4622	3	284
MSTRG.15010.4	413.769458512115	2.63651862607928	0.209244794827349	12.6001634987131	2.10707280402307e-36	5.62742079399453e-34	2.61118981574257	0.209802983598692	FALSE	FALSE	234	3508	3	288
rna-ELECO.r07.5AG0365170.1	678.121053087233	4.22062793269088	0.336530195340551	12.5416024806327	4.41966849292913e-36	1.15628449479806e-33	4.17312242228948	0.337885747420612	FALSE	FALSE	142	6534	3	294
MSTRG.17676.1	2300.22985788088	1.80957854945347	0.145526918031211	12.4346655171064	1.69448593294793e-35	4.31572101008464e-33	1.79549632000765	0.145631618487128	FALSE	FALSE	2101	17562	3	302
rna-ELECO.r07.5AG0397930.1	530.687312764931	2.6692367934478	0.216402880894787	12.3345714364383	5.90020132003347e-35	1.46395414494521e-32	2.64236652171768	0.216923411769331	FALSE	FALSE	296	4554	3	310
MSTRG.31255.1	575.614429709563	4.43407510951621	0.359650401024277	12.3288479503653	6.33458977289796e-35	1.56165910757049e-32	4.38160536073122	0.361069327250755	TRUE	FALSE	105	5533	3	312
MSTRG.18751.1	702.219248358672	3.15657287391953	0.258189564157696	12.22579574127	2.26354236096847e-34	5.44077774308163e-32	3.1216637319525	0.258976627004273	FALSE	FALSE	293	6060	3	320
rna-ELECO.r07.6BG0474680.1	607.598343457593	3.22876541338718	0.266068574675415	12.1350874199482	6.88364511771607e-34	1.61423576682734e-31	3.19236969424184	0.267325942940582	FALSE	FALSE	236	5347	3	328
rna-ELECO.r07.6BG0487150.1	2204.38525432816	3.68319028978883	0.305140526100846	12.0704723717084	1.51263518329249e-33	3.48345390399128e-31	3.63638207733939	0.306640452476354	FALSE	FALSE	650	20385	3	334
rna-ELECO.r07.7BG0592380.1	176.683981463969	5.66560834144524	0.47025595111222	12.0479248121056	1.98894361467495e-33	4.52614130206962e-31	5.59305064256051	0.467614865738606	FALSE	FALSE	14	1711	3	338
rna-ELECO.r07.1AG0025270.1	298.314178601646	2.66047383002854	0.221229484998237	12.0258555501756	2.59882111492131e-33	5.8792212851883e-31	2.63231482079231	0.221589154672587	FALSE	FALSE	168	2501	3	340
MSTRG.10238.1	566.350672269037	3.76217758188261	0.312866082433486	12.0248815487452	2.62964948926709e-33	5.93151758844447e-31	3.71673294175686	0.313853995772029	FALSE	FALSE	162	5141	3	341
rna-ELECO.r07.5BG0409460.1	975.883103595404	1.55597223395482	0.131037668188624	11.8742362823112	1.61098562607618e-32	3.39485428495621e-30	1.54428857373629	0.131049288288356	FALSE	FALSE	1018	7075	3	365
MSTRG.24391.1	4113.02109184802	2.17999739841633	0.183616949539738	11.8725281292429	1.64422578823186e-32	3.45543483479316e-30	2.16097312670009	0.18392345498193	FALSE	FALSE	3053	33287	3	366
rna-ELECO.r07.2BG0199970.1	741.519364278277	2.26060976190248	0.190725944808432	11.8526599208779	2.0846687720897e-32	4.35724097670717e-30	2.23805233704459	0.191146934393613	FALSE	FALSE	523	5993	3	368
rna-ELECO.r07.6BG0494360.1	261.330199263236	3.22680679718003	0.274335295995144	11.7622735546109	6.10673935090634e-32	1.24592061181343e-29	3.1882981546109	0.2753200353494	FALSE	FALSE	103	2349	3	377
MSTRG.8267.6	4075.63100068311	14.8765125678367	1.26675375323836	11.743807768326	7.59865527325786e-32	1.54401305970833e-29	16.437111558933	3.49255344622442	TRUE	TRUE	0	38140	0	378
MSTRG.24777.1	1614.45992622576	1.52152571435839	0.129560968645649	11.7437043753492	7.60795337349945e-32	1.54401305970833e-29	1.51009227499623	0.129566353869134	FALSE	FALSE	1715	11666	3	379
MSTRG.14399.2	5330.92181265687	2.62223443475405	0.223303425603556	11.7429207709937	7.67879090708923e-32	1.55428831631732e-29	2.59323230737954	0.22397031578034	FALSE	FALSE	3027	43646	3	380
rna-ELECO.r07.4AG0318670.1	679.991883764044	8.85114365814428	0.757178247579965	11.6896433388487	1.43990015507669e-31	2.86924352922367e-29	8.72371714361944	0.751148849787042	FALSE	FALSE	6	6370	2	386
MSTRG.32874.1	418.592936140442	3.955220558469	0.340469901563277	11.6169462860256	3.38002681311432e-31	6.51582762867955e-29	3.90400203942096	0.341712162441049	FALSE	FALSE	105	3882	3	399
rna-ELECO.r07.1BG0094360.1	1866.71960618265	3.00974767357344	0.261171936333473	11.5240087270728	9.9854813440689e-31	1.87788085218031e-28	2.97351484612669	0.262199890131633	FALSE	FALSE	840	16724	3	409
MSTRG.4687.1	1797.06806248593	3.49931084751498	0.303849305916886	11.5165997728893	1.08821012756104e-30	2.0365415664626e-28	3.45524718178864	0.305081422555058	TRUE	FALSE	612	16142	3	411
MSTRG.39935.1	1121.92153403341	3.09182356992495	0.268635264913211	11.5093733911809	1.18335075522533e-30	2.20921820484628e-28	3.05384912125921	0.26982172747385	FALSE	FALSE	476	9840	3	412
MSTRG.37809.1	1968.40543329157	1.82147720742668	0.158281733008383	11.5078169338101	1.20489924472e-30	2.24400085244862e-28	1.80467665436939	0.158404862426334	FALSE	FALSE	1792	15133	3	413
rna-ELECO.r07.4BG0352300.1	1051.70732290863	2.15063761634542	0.186888713611076	11.5075842451406	1.20815401404008e-30	2.24462759173722e-28	2.12848790191578	0.187273416088785	FALSE	FALSE	789	8436	3	414
MSTRG.27431.1	1237.43815568941	3.39736013328963	0.295360849822622	11.502405059201	1.28290072201522e-30	2.37775602012639e-28	3.3548027902695	0.296714274135057	FALSE	FALSE	436	11436	3	415
MSTRG.5911.1	226.432062954399	2.52052749572746	0.219587701837393	11.4784547341997	1.69278849237337e-30	3.11493331262877e-28	2.49202315167855	0.219959976431146	FALSE	FALSE	138	1902	3	418
rna-ELECO.r07.6AG0524730.1	766.535780976666	2.51637154180894	0.219409606478022	11.4688302950901	1.89199359162924e-30	3.47318546747843e-28	2.48778548828188	0.220021814758378	FALSE	FALSE	467	6490	3	419
rna-ELECO.r07.3BG0280090.1	385.195985134716	3.75369603968679	0.328970933653047	11.4104185376015	3.70940148802807e-30	6.6975594895459e-28	3.70334194235781	0.331016728704204	FALSE	FALSE	107	3545	3	426
MSTRG.5159.2	4658.26058806017	6.18997875933274	0.544153958611219	11.3754180436925	5.54365940964291e-30	9.93943241984858e-28	6.10027231107062	0.548131672134547	FALSE	FALSE	249	44587	3	429
rna-ELECO.r07.3BG0254640.1	426.896232024183	3.17393295326105	0.279074417345553	11.3730702493273	5.69485167207576e-30	1.01631300710221e-27	3.13352213750805	0.280264512417961	FALSE	FALSE	174	3688	3	431
rna-ELECO.r07.3AG0216400.1	126.88768981013	4.19853603543464	0.369416644956071	11.3653136445271	6.22405085743305e-30	1.10562429515284e-27	4.14112933001692	0.368682924019429	FALSE	FALSE	27	1179	3	433
MSTRG.14874.2	434.839263401878	3.011512766222	0.265916361771842	11.3250374898176	9.86366636860906e-30	1.72428096835069e-27	2.97356322782101	0.267078812805542	TRUE	FALSE	195	3803	3	440
MSTRG.4655.1	763.811396720469	2.0246122812168	0.179928200365897	11.2523344150589	2.25542420174113e-29	3.88099470526448e-27	2.00359626503715	0.18017976166238	TRUE	FALSE	619	6079	3	447
MSTRG.27942.1	536.621446307291	1.7012431251854	0.151391923699026	11.2373439983995	2.67303810444281e-29	4.55880425453277e-27	1.6860012581739	0.151438142958111	FALSE	FALSE	519	4006	3	451
MSTRG.6234.1	359.665237709912	2.39782480442603	0.213437884293535	11.2342980364647	2.76684182780668e-29	4.70834453250899e-27	2.37019619029144	0.213962984084573	FALSE	FALSE	235	2941	3	452
