transcript_id	log2FC_old	log2FC_new_MLE	in_old_2354	in_new_2422
MSTRG.11817.1	-0.565262	-0.582493	False	False
rna-ELECO.r07.2BG0179670.1	2.707352	2.673280	False	False
MSTRG.11818.1	0.787503	0.791100	False	False
rna-ELECO.r07.2BG0179650.1	-2.426791	-2.401391	False	False
MSTRG.11820.1	-0.805383	-0.803060	False	False
MSTRG.11822.1	2.224282	2.243219	True	True
MSTRG.11823.1	2.472593	2.426702	False	False
rna-ELECO.r07.2BG0179790.1	7.933777	3.698182	False	False
MSTRG.11821.4	10.385468	7.294942	False	False
MSTRG.11821.7	4.012760	3.844504	False	False
MSTRG.11821.1	-2.000151	-1.984128	False	False
MSTRG.11821.2	-0.666466	-0.659723	False	False
MSTRG.11821.3	-1.433910	-1.424342	False	False
rna-ELECO.r07.2BG0179710.1	1.295514	1.065560	False	False
MSTRG.11821.6	-0.824540	-0.803356	False	False
rna-ELECO.r07.2BG0179830.1	-8.953203	-5.865490	False	False
MSTRG.11824.1	0.998579	1.009999	False	False
rna-ELECO.r07.2BG0179840.1	1.051166	1.053531	False	False
MSTRG.11827.2	10.511104	7.801701	True	True
MSTRG.11827.3	2.264921	2.189242	False	False
MSTRG.11827.4	0.636397	0.675075	False	False
MSTRG.11827.6	0.097455	0.092308	False	False
MSTRG.11827.7	2.478208	2.421280	False	False
MSTRG.11827.1	0.011057	0.012617	False	False
MSTRG.11827.5	1.098625	1.107782	False	False
MSTRG.11827.8	-25.201395	-7.812082	False	False
MSTRG.11828.2	3.308853	3.245079	False	False
MSTRG.11828.3	-2.173302	-2.146596	False	False
MSTRG.11828.1	1.055393	1.064370	False	False
rna-ELECO.r07.2BG0179870.1	0.515232	0.522673	False	False
rna-ELECO.r07.2BG0179900.1	1.605494	1.607863	False	False
MSTRG.11829.1	0.845833	0.852384	False	False
rna-ELECO.r07.2BG0179880.1	0.188615	0.195336	False	False
MSTRG.11831.4	0.325184	0.311912	False	False
MSTRG.11831.1	1.482319	1.470016	False	False
MSTRG.11831.3	2.281957	2.294367	False	False
MSTRG.11831.2	0.198452	0.186410	False	False
MSTRG.11832.2	10.474535	6.619071	False	False
MSTRG.11832.3	-0.834637	-0.794177	False	False
rna-ELECO.r07.2BG0179940.1	1.877350	1.847403	False	False
MSTRG.11832.4	-26.705847	-22.371013	False	False
MSTRG.11832.5	-7.767100	-5.355933	False	False
MSTRG.11833.1	-1.133132	-1.127047	False	False
MSTRG.11835.1	-1.874942	-1.829910	False	False
MSTRG.11834.1	0.916953	0.911041	False	False
MSTRG.11834.2	-1.194697	-1.201787	False	False
MSTRG.11836.1	10.480962	8.172928	False	False
MSTRG.11836.2	22.728295	20.488623	False	False
rna-ELECO.r07.2BG0180080.1	-0.169485	-0.154680	False	False
rna-ELECO.r07.2BG0180090.1	9.028649	5.997627	False	False
MSTRG.11837.1	1.088129	1.088994	False	False
rna-ELECO.r07.2BG0180100.1	-3.001886	-2.998745	False	False
rna-ELECO.r07.2BG0180120.1	-0.408124	-0.398903	False	False
MSTRG.11840.3	0.219686	0.217227	False	False
MSTRG.11840.2	3.198188	3.158711	False	False
MSTRG.11840.4	1.222665	1.208727	False	False
MSTRG.11841.2	0.634819	0.638827	False	False
MSTRG.11841.3	0.769530	0.777525	False	False
MSTRG.11841.4	9.509729	7.163462	False	False
MSTRG.11841.1	1.602289	1.607402	False	False
rna-ELECO.r07.2BG0180130.1	-2.967081	-2.961852	False	False
rna-ELECO.r07.2BG0180140.1	0.261593	0.271659	False	False
rna-ELECO.r07.2BG0180150.1	-4.449501	-4.438739	False	False
MSTRG.11846.1	-0.716851	-0.690559	False	False
rna-ELECO.r07.2BG0180180.1	-1.909631	-1.901867	False	False
rna-ELECO.r07.2BG0180200.1	7.240052	4.197340	False	False
MSTRG.11847.1	1.239159	1.211161	False	False
MSTRG.11848.1	1.362859	1.356377	False	False
MSTRG.11844.1	-1.856022	-1.847159	False	False
rna-ELECO.r07.2BG0180170.1	-1.459602	-1.452078	False	False
MSTRG.11850.1	-0.497294	-0.518854	False	False
MSTRG.11849.1	0.313802	0.322822	False	False
rna-ELECO.r07.2BG0180270.1	-0.907185	-0.898995	False	False
rna-ELECO.r07.2BG0180320.1	1.384652	1.418548	False	False
MSTRG.11855.1	-2.663686	-2.598700	False	False
MSTRG.11854.4	-1.733905	-1.175170	False	False
MSTRG.11854.1	0.309010	0.315857	False	False
MSTRG.11854.2	-0.575518	-0.624859	False	False
rna-ELECO.r07.2BG0180390.1	-0.502568	-0.492330	False	False
MSTRG.11856.1	-0.594486	-0.584775	False	False
MSTRG.11860.1	-0.316118	-0.308129	False	False
rna-ELECO.r07.2BG0180460.1	-0.889207	-0.877131	False	False
MSTRG.11861.1	2.516603	2.508261	False	False
MSTRG.11862.1	12.599677	8.805685	True	True
MSTRG.11862.2	0.955971	0.930718	False	False
MSTRG.11862.3	1.043684	1.028951	False	False
MSTRG.11863.1	1.843146	1.851774	False	False
rna-ELECO.r07.2BG0180530.1	-2.733942	-2.726659	False	False
MSTRG.11866.1	-12.503363	-10.126303	False	False
MSTRG.11866.4	-11.468006	-8.064808	False	False
rna-ELECO.r07.2BG0180690.1	1.718726	1.699647	False	False
MSTRG.11867.1	2.565914	2.550278	False	False
MSTRG.11867.3	-0.144897	-0.062643	False	False
MSTRG.11867.2	-0.269658	-0.258087	False	False
MSTRG.11871.1	8.245895	7.857047	False	False
MSTRG.11871.2	4.608251	4.448280	False	False
MSTRG.11871.4	4.849340	4.807050	False	False
rna-ELECO.r07.2BG0180730.1	1.699939	1.574015	False	False
MSTRG.11871.3	1.202692	1.204512	False	False
MSTRG.11871.6	1.278359	1.262731	False	False
rna-ELECO.r07.2BG0180700.1	-1.855232	-1.846197	False	False
MSTRG.11872.2	-0.682752	-0.707999	False	False
MSTRG.11872.3	-0.278052	-0.220623	False	False
MSTRG.11872.1	-0.455126	-0.450988	False	False
rna-ELECO.r07.2BG0180750.1	-1.419634	-1.430036	False	False
MSTRG.11875.1	-2.425939	-2.331210	False	False
MSTRG.11877.1	-0.914672	-0.876836	False	False
rna-ELECO.r07.2BG0180810.1	0.104439	0.077833	False	False
MSTRG.11881.1	-12.743839	-7.068986	False	False
MSTRG.11873.5	-0.046993	-0.035589	False	False
MSTRG.11873.6	0.626810	0.625283	False	False
MSTRG.11873.10	3.299119	3.307774	False	False
MSTRG.11873.9	-4.085931	-4.059169	False	False
MSTRG.11873.11	1.748904	1.753230	False	False
MSTRG.11873.12	0.928748	0.934870	False	False
MSTRG.11873.2	-1.952940	-1.942789	False	False
MSTRG.11873.4	-1.554721	-1.544069	False	False
MSTRG.11873.1	0.067206	0.075492	False	False
MSTRG.11873.3	0.504803	0.511759	False	False
MSTRG.11873.7	-3.207247	-3.185581	False	False
MSTRG.11873.8	0.639701	0.621822	False	False
MSTRG.11873.13	0.228901	0.238376	False	False
MSTRG.11873.14	0.224849	0.234172	False	False
rna-ELECO.r07.2BG0180800.1	2.054098	1.774383	False	False
MSTRG.11883.2	21.490127	4.981448	False	False
MSTRG.11883.1	-1.762023	-1.761453	False	False
MSTRG.11885.1	-25.439262	-5.775388	False	False
rna-ELECO.r07.2BG0180920.1	0.658434	0.665358	False	False
MSTRG.11884.2	-1.024979	-1.015986	False	False
MSTRG.11888.1	-1.498168	-1.493106	False	False
MSTRG.11889.1	-2.057013	-2.038864	False	False
MSTRG.11890.7	-3.919094	-3.863862	False	False
MSTRG.11890.1	-2.061670	-2.052628	False	False
MSTRG.11890.3	-1.518958	-1.501197	False	False
MSTRG.11890.2	-1.838435	-1.817241	False	False
MSTRG.11890.4	-1.545537	-1.530111	False	False
MSTRG.11890.5	-2.656211	-2.643655	False	False
MSTRG.11890.6	-2.473377	-2.463801	False	False
MSTRG.11890.8	-3.144275	-3.027260	False	False
MSTRG.11890.9	-2.279705	-2.260780	False	False
MSTRG.11890.10	-1.840532	-1.807194	False	False
MSTRG.11892.1	0.191959	0.200848	False	False
rna-ELECO.r07.2BG0180990.1	-2.527212	-2.512309	False	False
MSTRG.11893.4	-0.764779	-0.763303	False	False
MSTRG.11893.5	10.531566	7.840284	True	True
MSTRG.11893.1	-1.001286	-0.996593	False	False
MSTRG.11893.2	-2.129347	-2.115179	False	False
MSTRG.11893.3	-0.001992	-0.001360	False	False
MSTRG.11894.1	1.576614	1.510085	False	False
MSTRG.11894.2	0.604518	0.613467	False	False
MSTRG.11895.1	0.227309	0.232925	False	False
MSTRG.11895.2	0.208390	0.212493	False	False
rna-ELECO.r07.2BG0181020.1	-2.762310	-2.752436	False	False
MSTRG.11903.1	-11.459258	-6.307994	False	False
MSTRG.11901.1	-26.163721	-7.174836	False	False
MSTRG.11897.1	-3.699635	-3.645239	False	False
MSTRG.11898.1	-11.729887	-6.157480	False	False
MSTRG.11899.1	-12.762564	-7.374455	False	False
MSTRG.11900.1	-3.344569	-3.275399	False	False
rna-ELECO.r07.2BG0181040.1	1.762858	1.752182	False	False
MSTRG.11904.1	1.229189	1.205788	False	False
MSTRG.11904.3	3.354976	3.272405	False	False
rna-ELECO.r07.2BG0181060.1	1.188624	1.190973	False	False
rna-ELECO.r07.2BG0181080.1	-0.244379	-0.217631	False	False
MSTRG.11908.3	-0.741394	-0.735371	False	False
MSTRG.11909.1	1.742437	1.733881	False	False
MSTRG.11909.2	9.754012	7.110718	False	False
rna-ELECO.r07.2BG0181090.1	8.080125	5.238119	False	False
MSTRG.11908.2	0.798018	0.786219	False	False
rna-ELECO.r07.2BG0181120.1	10.429381	7.475722	False	False
MSTRG.11910.1	2.092072	2.093009	False	False
MSTRG.11912.1	-26.656259	-7.489807	False	False
rna-ELECO.r07.2BG0181180.1	1.740849	1.740784	False	False
rna-ELECO.r07.2BG0181200.1	9.372894	5.234502	False	False
rna-ELECO.r07.2BG0181210.1	-23.324296	-5.654400	False	False
rna-ELECO.r07.2BG0181150.1	20.393931	4.550932	False	False
MSTRG.11911.1	-5.232186	-5.009186	False	False
MSTRG.11911.4	-5.797364	-5.776250	False	False
MSTRG.11911.3	-2.505200	-2.490558	False	False
rna-ELECO.r07.2BG0181220.1	-1.670517	-1.447859	False	False
MSTRG.11919.1	-1.234547	-1.228033	False	False
MSTRG.11917.4	-2.385391	-2.363676	False	False
rna-ELECO.r07.2BG0181270.1	2.405782	1.908750	False	False
MSTRG.11917.2	-2.756667	-2.734747	False	False
MSTRG.11917.1	-1.453159	-1.448200	False	False
MSTRG.11917.3	-25.056302	-22.558206	False	False
MSTRG.11920.1	0.868666	0.879280	False	False
MSTRG.11921.1	0.487691	0.483950	False	False
MSTRG.11925.1	0.186493	0.216083	False	False
rna-ELECO.r07.2BG0181440.1	0.253763	0.259810	False	False
MSTRG.11924.1	1.741649	1.749269	False	False
MSTRG.11924.2	1.762137	1.742352	False	False
MSTRG.11926.1	1.073629	1.041590	False	False
MSTRG.11928.1	2.691928	2.669639	False	False
MSTRG.11927.2	10.859701	7.945187	False	False
rna-ELECO.r07.2BG0181460.1	10.595059	7.427349	False	False
MSTRG.11927.1	-0.225950	-0.212289	False	False
MSTRG.11927.3	0.623633	0.591528	False	False
MSTRG.11930.1	1.142228	1.134783	False	False
MSTRG.11932.1	1.801576	1.805976	False	False
MSTRG.11929.2	-1.179911	-1.135524	False	False
rna-ELECO.r07.2BG0181470.1	1.475249	1.462451	False	False
MSTRG.11933.1	4.895105	4.828590	False	False
rna-ELECO.r07.2BG0181560.1	1.219772	1.220450	False	False
rna-ELECO.r07.2BG0181590.1	-0.633810	-0.606369	False	False
MSTRG.11936.4	8.918372	6.266377	False	False
rna-ELECO.r07.2BG0181580.1	1.326703	1.290642	False	False
MSTRG.11936.1	-4.064102	-4.006508	False	False
MSTRG.11936.2	0.767255	0.754904	False	False
MSTRG.11936.3	-1.201196	-1.197493	False	False
rna-ELECO.r07.2BG0181610.1	-1.605722	-1.594154	False	False
MSTRG.11939.1	0.577053	0.559260	False	False
rna-ELECO.r07.2BG0181620.1	9.566493	6.325082	False	False
rna-ELECO.r07.2BG0181600.1	-0.469047	-0.460531	False	False
rna-ELECO.r07.2BG0181660.1	6.134628	2.872736	False	False
MSTRG.11942.1	0.323367	0.324868	False	False
rna-ELECO.r07.2BG0181640.1	0.703476	0.712388	False	False
rna-ELECO.r07.2BG0181680.1	3.442912	3.271335	False	False
rna-ELECO.r07.2BG0181670.1	0.124718	0.130443	False	False
rna-ELECO.r07.2BG0181690.1	3.181866	3.173365	False	False
MSTRG.11945.1	2.767021	2.659057	False	False
MSTRG.11947.4	-24.422159	-22.311716	False	False
rna-ELECO.r07.2BG0181810.1	-1.612342	-1.550726	False	False
MSTRG.11947.2	-0.581402	-0.575566	False	False
MSTRG.11947.3	3.464060	3.414861	False	False
rna-ELECO.r07.2BG0181830.1	-0.908567	-0.896205	False	False
MSTRG.11949.1	-1.258901	-1.259985	False	False
rna-ELECO.r07.2BG0181850.1	2.601405	2.595190	False	False
MSTRG.11950.2	3.172847	3.155014	False	False
rna-ELECO.r07.2BG0181860.1	1.180089	1.190393	False	False
rna-ELECO.r07.2BG0181880.1	-1.529059	-1.501505	False	False
rna-ELECO.r07.2BG0181890.1	0.022354	0.023955	False	False
MSTRG.11954.1	-0.606426	-0.518207	False	False
MSTRG.11955.1	0.884078	0.882798	False	False
MSTRG.11956.2	-0.441195	-0.429390	False	False
MSTRG.11956.4	0.855287	0.864091	False	False
MSTRG.11956.1	-0.275410	-0.268269	False	False
MSTRG.11956.3	3.853616	3.807901	False	False
MSTRG.11956.5	-22.781405	-6.017260	False	False
MSTRG.11957.1	-0.662330	-0.656585	False	False
rna-ELECO.r07.2BG0181960.1	-0.631730	-0.620668	False	False
rna-ELECO.r07.2BG0181970.1	0.395463	0.406622	False	False
MSTRG.11958.1	1.403521	1.407663	False	False
MSTRG.11959.2	10.501545	7.959440	False	False
rna-ELECO.r07.2BG0181980.1	-0.986907	-0.970494	False	False
MSTRG.11959.1	-0.353671	-0.350199	False	False
MSTRG.11960.1	2.362671	2.368727	True	True
MSTRG.11961.1	1.485384	1.491580	False	False
MSTRG.11962.1	0.498337	0.468694	False	False
MSTRG.11962.2	0.711238	0.712947	False	False
rna-ELECO.r07.2BG0182160.1	3.089891	2.809087	False	False
MSTRG.11964.3	-0.131112	-0.121521	False	False
MSTRG.11964.1	0.591245	0.586818	False	False
MSTRG.11964.2	-1.462543	-1.410069	False	False
MSTRG.11965.1	1.079248	1.078298	False	False
MSTRG.11965.2	-1.922900	-1.903576	False	False
rna-ELECO.r07.2BG0182240.1	1.051097	1.054640	False	False
MSTRG.11967.1	1.488980	1.496763	False	False
rna-ELECO.r07.2BG0182260.1	0.825137	0.832007	False	False
MSTRG.11969.1	-1.521753	-1.508961	False	False
rna-ELECO.r07.2BG0182270.1	-2.216283	-2.192866	False	False
MSTRG.11971.2	13.054151	9.363278	False	False
rna-ELECO.r07.2BG0182290.1	1.464364	1.436988	False	False
MSTRG.11970.2	11.496121	11.304734	True	True
MSTRG.11970.1	3.438999	3.440480	True	True
MSTRG.11972.1	0.457353	0.436293	False	False
MSTRG.11972.2	4.481706	4.458513	False	False
MSTRG.11972.4	-26.058952	-22.517247	False	False
rna-ELECO.r07.2BG0182340.1	24.621037	20.610263	False	False
MSTRG.11972.3	-2.651875	-2.597329	False	False
MSTRG.11973.1	-2.706554	-2.697984	False	False
rna-ELECO.r07.2BG0182350.1	-1.201997	-1.190821	False	False
MSTRG.11974.1	0.115819	0.123485	False	False
MSTRG.11975.1	-0.867265	-0.860073	False	False
MSTRG.11975.2	-0.191576	-0.189581	False	False
rna-ELECO.r07.2BG0182400.1	7.904840	4.435011	False	False
MSTRG.11977.1	2.468964	2.460114	False	False
MSTRG.11976.2	2.320839	2.262650	False	False
MSTRG.11976.1	0.222052	0.228295	False	False
MSTRG.11976.3	2.178833	2.156594	True	True
MSTRG.11978.1	0.130366	0.123958	False	False
rna-ELECO.r07.2BG0182500.1	9.552817	5.979775	False	False
MSTRG.11980.1	3.009732	2.951153	False	False
rna-ELECO.r07.2BG0182510.1	11.185588	8.914914	False	False
MSTRG.11981.2	3.418870	3.391525	False	False
MSTRG.11981.3	9.974335	7.591059	False	False
MSTRG.11981.4	8.988505	6.523227	False	False
MSTRG.11982.1	-25.122348	-5.552493	False	False
rna-ELECO.r07.2BG0182520.1	0.919629	0.928336	False	False
rna-ELECO.r07.2BG0182560.1	2.516596	2.516500	False	False
rna-ELECO.r07.2BG0182570.1	3.170027	2.867637	False	False
MSTRG.11986.1	-25.221734	-6.017260	False	False
rna-ELECO.r07.2BG0182590.1	-1.081590	-1.021273	False	False
MSTRG.11987.1	0.682895	0.689455	False	False
MSTRG.11988.2	-0.652427	-0.630875	False	False
rna-ELECO.r07.2BG0182610.1	-1.022110	-1.008475	False	False
MSTRG.11988.1	0.287101	0.290531	False	False
MSTRG.11989.1	-1.339446	-1.333543	False	False
rna-ELECO.r07.2BG0182650.1	-1.716157	-1.696507	False	False
MSTRG.11990.1	1.944697	1.951593	False	False
rna-ELECO.r07.2BG0182660.1	3.392639	3.372456	False	False
rna-ELECO.r07.2BG0182670.1	1.011187	1.017848	False	False
MSTRG.11992.2	0.931912	0.924089	False	False
rna-ELECO.r07.2BG0182680.1	-4.984508	-4.967163	False	False
MSTRG.11992.3	-4.030651	-4.000534	False	False
MSTRG.11994.2	0.829574	0.826278	False	False
rna-ELECO.r07.2BG0182700.1	-11.724960	-6.540784	False	False
MSTRG.11994.1	0.310907	0.318565	False	False
MSTRG.11994.3	-3.243930	-3.223150	False	False
MSTRG.11995.1	-0.607093	-0.589801	False	False
MSTRG.11995.2	1.399154	1.440041	False	False
rna-ELECO.r07.2BG0182720.1	0.956358	0.924625	False	False
rna-ELECO.r07.2BG0182740.1	1.372173	1.315949	False	False
rna-ELECO.r07.2BG0182730.1	0.704514	0.712774	False	False
rna-ELECO.r07.2BG0182760.1	2.418091	2.425605	False	False
rna-ELECO.r07.2BG0182790.1	3.063273	2.936097	False	False
rna-ELECO.r07.2BG0182780.1	1.119621	1.128102	False	False
rna-ELECO.r07.2BG0182800.1	-0.123307	-0.117441	False	False
MSTRG.12002.1	-1.368337	-1.371519	False	False
MSTRG.12003.1	-2.683515	-2.654737	False	False
MSTRG.12004.1	-2.803617	-2.599132	False	False
rna-ELECO.r07.2BG0182830.1	0.654238	0.572386	False	False
MSTRG.12006.1	-1.506167	-1.465571	False	False
MSTRG.12007.1	-4.330123	-4.196424	False	False
rna-ELECO.r07.2BG0182860.1	-1.676544	-1.738723	False	False
rna-ELECO.r07.2BG0182870.1	0.943806	0.928589	False	False
rna-ELECO.r07.2BG0182880.1	1.084779	1.085513	False	False
rna-ELECO.r07.2BG0182890.1	0.066477	0.076955	False	False
MSTRG.12013.2	13.592262	11.257892	True	True
MSTRG.12013.3	6.970533	6.676116	True	True
MSTRG.12013.4	12.451138	10.066101	True	True
MSTRG.12013.5	12.261706	9.971162	True	True
MSTRG.12013.1	2.766343	2.765846	True	True
MSTRG.12013.6	-1.131939	-1.127323	False	False
rna-ELECO.r07.2BG0182920.1	0.299845	0.293654	False	False
rna-ELECO.r07.2BG0182930.1	1.229584	1.232963	False	False
MSTRG.12015.1	-4.248009	-3.854816	False	False
MSTRG.12017.1	0.919525	0.907233	False	False
rna-ELECO.r07.2BG0182960.1	-1.124023	-1.121333	False	False
MSTRG.12018.1	2.313991	2.314453	False	False
MSTRG.12018.2	1.148389	1.154032	False	False
MSTRG.12018.3	-2.938781	-2.874421	False	False
MSTRG.12019.4	-0.448104	-0.443432	False	False
MSTRG.12019.1	0.704979	0.713351	False	False
MSTRG.12019.2	2.310502	2.295139	False	False
MSTRG.12019.3	-1.052144	-1.044884	False	False
rna-ELECO.r07.2BG0183000.1	0.732046	0.730103	False	False
MSTRG.12020.3	-9.252889	-8.647256	False	False
MSTRG.12020.4	-5.425564	-5.379436	False	False
rna-ELECO.r07.2BG0183030.1	4.180174	4.156717	False	False
MSTRG.12020.1	-3.335885	-3.256463	False	False
MSTRG.12020.2	-2.522972	-2.513076	False	False
MSTRG.12020.5	-25.524615	-7.779629	False	False
rna-ELECO.r07.2BG0183040.1	-0.988362	-0.977250	False	False
MSTRG.12023.1	0.762293	0.766197	False	False
MSTRG.12023.2	-1.963373	-1.952590	False	False
rna-ELECO.r07.2BG0183050.1	2.187772	2.188501	False	False
MSTRG.12024.1	0.554764	0.560666	False	False
MSTRG.12024.3	-0.688747	-0.685865	False	False
MSTRG.12024.2	0.871166	0.837011	False	False
rna-ELECO.r07.2BG0183060.1	-2.823858	-2.808128	False	False
rna-ELECO.r07.2BG0183130.1	-1.155068	-1.158793	False	False
MSTRG.12025.1	-1.538437	-1.521602	False	False
MSTRG.12025.2	-0.583102	-0.569730	False	False
MSTRG.12025.3	-0.534995	-0.532743	False	False
rna-ELECO.r07.2BG0183110.1	-2.427581	-2.408493	False	False
MSTRG.12025.5	3.154226	3.136591	False	False
MSTRG.12026.3	0.372326	0.375854	False	False
MSTRG.12026.2	-0.362480	-0.366001	False	False
MSTRG.12026.1	1.222206	1.222312	False	False
rna-ELECO.r07.2BG0183160.1	-1.342078	-1.332969	False	False
MSTRG.12028.1	0.328385	0.336303	False	False
rna-ELECO.r07.2BG0183200.1	1.282005	1.289770	False	False
rna-ELECO.r07.2BG0183210.1	-1.665383	-1.655177	False	False
rna-ELECO.r07.2BG0183250.1	0.298046	0.304538	False	False
MSTRG.12033.1	2.955641	2.832107	False	False
rna-ELECO.r07.2BG0183270.1	1.311509	1.311390	False	False
MSTRG.12035.1	-1.444582	-1.434803	False	False
rna-ELECO.r07.2BG0183290.1	0.023339	0.021094	False	False
MSTRG.12036.1	0.734576	0.743030	False	False
rna-ELECO.r07.2BG0183300.1	-0.626548	-0.630108	False	False
MSTRG.12037.1	0.147343	0.154940	False	False
rna-ELECO.r07.2BG0183310.1	0.122069	-0.200087	False	False
MSTRG.12038.3	10.161247	8.338121	False	False
rna-ELECO.r07.2BG0183330.1	3.351354	3.353472	False	False
MSTRG.12038.6	23.179409	20.070263	False	False
rna-ELECO.r07.2BG0183340.1	-0.711728	-0.675302	False	False
MSTRG.12038.1	-1.924421	-1.920968	False	False
MSTRG.12038.2	2.801949	2.791593	False	False
MSTRG.12038.5	-0.317832	-0.308835	False	False
MSTRG.12039.1	-1.491723	-1.438405	False	False
rna-ELECO.r07.2BG0183350.1	-1.289396	-1.279388	False	False
rna-ELECO.r07.2BG0183360.1	-0.752032	-0.694976	False	False
rna-ELECO.r07.2BG0183370.1	0.598163	0.603891	False	False
MSTRG.12042.1	0.164591	0.157157	False	False
MSTRG.12042.3	1.314175	1.327184	False	False
rna-ELECO.r07.2BG0183400.1	0.297234	0.305549	False	False
rna-ELECO.r07.2BG0183390.1	-0.177256	-0.168184	False	False
MSTRG.12045.1	0.066681	0.074987	False	False
MSTRG.12045.2	-0.755843	-0.727782	False	False
MSTRG.12046.1	3.258529	3.165049	False	False
rna-ELECO.r07.2BG0183410.1	-0.554403	-0.562378	False	False
rna-ELECO.r07.2BG0183440.1	1.034185	0.225644	False	False
MSTRG.12048.1	1.053482	0.992508	False	False
MSTRG.12049.1	1.820746	1.755675	False	False
MSTRG.12051.1	2.864219	2.830952	False	True
rna-ELECO.r07.2BG0183430.1	1.588323	1.596640	False	False
MSTRG.12052.1	3.926594	3.909738	True	True
MSTRG.12053.1	-27.006260	-23.582380	False	False
MSTRG.12053.2	-1.361797	-1.348365	False	False
rna-ELECO.r07.2BG0183490.1	-0.236506	-0.240706	False	False
MSTRG.12053.4	-3.961541	-3.924713	False	False
MSTRG.12054.1	10.759484	7.191997	False	False
MSTRG.12054.2	12.034052	8.428491	False	False
MSTRG.12054.4	-1.363984	-1.350649	False	False
rna-ELECO.r07.2BG0183500.1	-0.734396	-0.729657	False	False
MSTRG.12054.3	-13.609476	-9.995131	False	False
rna-ELECO.r07.2BG0183510.1	1.903159	1.866821	False	False
MSTRG.12055.1	2.723957	2.722497	False	False
MSTRG.12056.1	0.488136	0.492146	False	False
rna-ELECO.r07.2BG0183520.1	-0.096092	-0.087491	False	False
MSTRG.12056.3	-2.633172	-2.625186	False	False
MSTRG.12057.1	-1.115136	-1.109568	False	False
rna-ELECO.r07.2BG0183530.1	-0.289063	-0.283729	False	False
MSTRG.12058.1	-2.524327	-2.515179	False	False
MSTRG.12060.1	2.126022	2.096637	False	False
rna-ELECO.r07.2BG0183570.1	2.856168	2.474300	False	False
MSTRG.12059.2	-4.468057	-4.434119	False	False
MSTRG.12059.1	0.718411	0.723546	False	False
rna-ELECO.r07.2BG0183550.1	-1.545332	-1.536910	False	False
rna-ELECO.r07.2BG0183600.1	-1.723104	-1.712727	False	False
